Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.005968,7.56009,[ 4 12] ; [ 21 300],[ 1.18694362 14.81305638] ; [ 23.81305638 297.18694362],0
p6,1,0.019794,5.429963,[10  6] ; [108 210],[ 5.65269461 10.34730539] ; [112.34730539 205.65269461],0
p9,1,0.026208,4.94224,[16  1] ; [218  99],[11.91017964  5.08982036] ; [222.08982036  94.91017964],0
p3,1,0.073082,3.212413,[12  5] ; [155 166],[8.39940828 8.60059172] ; [158.60059172 162.39940828],0
p10,1,0.080257,3.059683,[15  2] ; [218 102],[11.7537092  5.2462908] ; [221.2462908  98.7537092],0
p11,1,0.111042,2.539333,[14  3] ; [204 118],[10.93215339  6.06784661] ; [207.06784661 114.93215339],0
p4,1,0.158681,1.986749,[12  5] ; [171 151],[9.17699115 7.82300885] ; [173.82300885 148.17699115],0
p8,1,0.222994,1.484998,[10  7] ; [140 180],[7.56676558 9.43323442] ; [142.43323442 177.56676558],0
p2,1,0.793377,0.068606,[13  4] ; [237  85],[12.53687316  4.46312684] ; [237.46312684  84.53687316],0
p7,1,0.857399,0.032287,[10  7] ; [194 124],[10.35223881  6.64776119] ; [193.64776119 124.35223881],0
