Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,38.517292,1
p10,1,0.0,32.03307,1
r3,1,0.0,27.968898,1
n6,1,1e-06,23.281268,1
p2,1,1.1e-05,19.408583,1
r4,1,2e-05,18.175123,1
v4,1,0.000384,12.610557,1
r2,1,0.003764,8.394273,1
v2,1,0.005801,7.61106,1
a6,1,0.007013,7.269536,1
a7,1,0.007618,7.121071,1
p8,1,0.008955,6.831778,1
a1,1,0.020006,5.411401,0
d3,1,0.023994,5.095049,0
n1,1,0.028179,4.81708,0
r1,1,0.072779,3.219215,0
n2,1,0.0816,3.03274,0
p12,1,0.100287,2.700977,0
s1,1,0.127919,2.317582,0
d2,1,0.145055,2.123494,0
v1,1,0.158472,1.988744,0
d5,1,0.170236,1.880867,0
s6,1,0.183844,1.766272,0
d1,1,0.190959,1.710207,0
a4,1,0.194645,1.682104,0
v3,1,0.214542,1.540512,0
d4,1,0.233871,1.417164,0
p7,1,0.251946,1.312481,0
n4,1,0.285463,1.140899,0
p4,1,0.300266,1.073013,0
n5,1,0.317745,0.998207,0
u4,1,0.353151,0.862104,0
b2,1,0.368167,0.809843,0
b3,1,0.368167,0.809843,0
u3,1,0.384617,0.755893,0
n3,1,0.410931,0.676105,0
b4,1,0.418872,0.653477,0
p3,1,0.532023,0.390526,0
a2,1,0.559435,0.340683,0
s5,1,0.585211,0.297886,0
a5,1,0.593146,0.285458,0
u1,1,0.598687,0.276981,0
b5,1,0.607899,0.263246,0
s8,1,0.662117,0.190962,0
a8,1,0.666594,0.185612,0
a3,1,0.750495,0.101116,0
p1,1,0.826455,0.048071,0
s3,1,0.843708,0.038869,0
p6,1,0.857036,0.032453,0
u2,1,0.86309,0.029736,0
s4,1,0.87697,0.023966,0
p5,1,0.882114,0.02199,0
s7,1,0.929066,0.007924,0
s2,1,0.975563,0.000938,0
