Feature,DoF,P Value,Chi Square,Is Significant
p11,1,0.002134,9.43058,1
p9,1,0.00292,8.856883,1
n6,1,0.01257,6.22866,0
a7,1,0.014678,5.954685,0
r3,1,0.023735,5.113867,0
a1,1,0.024073,5.08938,0
n1,1,0.024354,5.069229,0
p10,1,0.029336,4.747782,0
r4,1,0.041864,4.140696,0
r2,1,0.043099,4.091522,0
p2,1,0.04578,3.989669,0
p3,1,0.051464,3.793117,0
d3,1,0.05726,3.615011,0
a6,1,0.064332,3.422019,0
a4,1,0.096881,2.756146,0
v4,1,0.108565,2.574991,0
d2,1,0.110547,2.54638,0
v2,1,0.115704,2.474525,0
u3,1,0.150932,2.062807,0
p6,1,0.246696,1.341921,0
a3,1,0.284449,1.14571,0
n2,1,0.309087,1.034573,0
a2,1,0.379336,0.772853,0
s8,1,0.398134,0.713955,0
p5,1,0.400617,0.706474,0
d5,1,0.408346,0.683611,0
b5,1,0.418393,0.654825,0
r1,1,0.468435,0.525664,0
n5,1,0.486968,0.48322,0
s7,1,0.491909,0.472349,0
u2,1,0.517708,0.418457,0
n4,1,0.530102,0.394195,0
p7,1,0.538538,0.378256,0
p12,1,0.546754,0.363164,0
a5,1,0.550863,0.355774,0
p4,1,0.56321,0.334177,0
s3,1,0.581994,0.303022,0
s2,1,0.583972,0.299858,0
s1,1,0.594425,0.283486,0
b4,1,0.599606,0.27559,0
p8,1,0.616371,0.251001,0
v3,1,0.618121,0.248517,0
s4,1,0.625128,0.238725,0
d1,1,0.638645,0.220519,0
s6,1,0.69067,0.158361,0
d4,1,0.70417,0.14417,0
p1,1,0.77792,0.079542,0
b2,1,0.791085,0.070173,0
b3,1,0.791085,0.070173,0
s5,1,0.821692,0.050792,0
v1,1,0.874723,0.024858,0
n3,1,0.910278,0.012699,0
u1,1,0.924057,0.009087,0
a8,1,0.976852,0.000842,0
