Feature,DoF,P Value,Chi Square,Is Significant
s2,1,0.024821,5.036331,0
s7,1,0.026032,4.953917,0
p6,1,0.04098,4.176848,0
s8,1,0.051393,3.795426,0
p9,1,0.068775,3.312024,0
s6,1,0.107021,2.597676,0
v2,1,0.110085,2.553003,0
s3,1,0.146168,2.11179,0
u1,1,0.160357,1.970858,0
p8,1,0.18458,1.760358,0
n1,1,0.193076,1.69399,0
p2,1,0.244104,1.356737,0
a6,1,0.26332,1.251219,0
n5,1,0.269718,1.218179,0
v1,1,0.285366,1.141355,0
p4,1,0.290725,1.116259,0
p1,1,0.291152,1.114286,0
a5,1,0.336125,0.925154,0
a4,1,0.377987,0.777237,0
b4,1,0.39162,0.733908,0
p3,1,0.452322,0.564828,0
p11,1,0.488331,0.480202,0
p7,1,0.533082,0.388514,0
n6,1,0.577299,0.310622,0
u3,1,0.662432,0.190582,0
b3,1,0.744073,0.106579,0
b2,1,0.744073,0.106579,0
a7,1,0.757566,0.095282,0
u2,1,0.788975,0.071632,0
v4,1,0.859964,0.031124,0
a3,1,0.868816,0.027279,0
n3,1,0.89303,0.018083,0
a2,1,0.895275,0.017327,0
v3,1,0.902951,0.014868,0
b5,1,0.912628,0.01204,0
d3,1,0.930108,0.007693,0
n2,1,0.978625,0.000718,0
