Feature,DoF,P Value,Chi Square,Is Significant
s8,1,1e-06,25.077694,1
p12,1,4e-06,21.206777,1
p5,1,3.2e-05,17.295218,1
b3,1,4.4e-05,16.697409,1
b2,1,4.4e-05,16.697409,1
s7,1,0.000117,14.84347,1
v3,1,0.000148,14.392271,1
s2,1,0.000366,12.6976,1
s3,1,0.000441,12.35165,1
a2,1,0.000593,11.797337,1
d1,1,0.00081,11.21736,1
v1,1,0.00087,11.086321,1
p4,1,0.002013,9.537465,1
p8,1,0.002304,9.29014,1
s6,1,0.003141,8.72357,1
u1,1,0.006099,7.520876,1
d2,1,0.006857,7.310039,1
p3,1,0.006892,7.300922,1
v2,1,0.009856,6.660775,1
a5,1,0.015236,5.888986,0
a4,1,0.016236,5.77715,0
d3,1,0.028457,4.800162,0
p2,1,0.030415,4.685708,0
p6,1,0.035945,4.399708,0
a6,1,0.06592,3.38181,0
p7,1,0.080106,3.062756,0
r1,1,0.10941,2.562729,0
a1,1,0.117223,2.454037,0
a8,1,0.12808,2.315625,0
s5,1,0.171371,1.870912,0
n4,1,0.18728,1.738887,0
d5,1,0.24467,1.353484,0
a7,1,0.270422,1.214603,0
s4,1,0.44752,0.576926,0
b5,1,0.661977,0.191131,0
b4,1,0.744594,0.10613,0
s1,1,0.949143,0.004068,0
p1,1,0.956189,0.003018,0
