Feature,DoF,P Value,Chi Square,Is Significant
p2,1,0.000352,12.772119,1
b1,1,0.013361,6.120645,0
u1,1,0.027441,4.862846,0
p7,1,0.030151,4.700682,0
n1,1,0.1062,2.609884,0
v4,1,0.180921,1.790046,0
a4,1,0.24284,1.364031,0
a6,1,0.343259,0.898221,0
s7,1,0.351277,0.868838,0
s6,1,0.359717,0.838881,0
v3,1,0.38158,0.765605,0
s2,1,0.385831,0.752041,0
p3,1,0.412299,0.672161,0
a2,1,0.472054,0.517163,0
p1,1,0.490231,0.47602,0
p6,1,0.500479,0.45392,0
b2,1,0.516783,0.420309,0
b3,1,0.516783,0.420309,0
v1,1,0.539579,0.37632,0
s3,1,0.568128,0.325825,0
a5,1,0.569383,0.323717,0
p4,1,0.598568,0.277162,0
b4,1,0.640607,0.217949,0
v2,1,0.644259,0.213215,0
n5,1,0.686676,0.162708,0
b5,1,0.688833,0.160352,0
s8,1,0.753063,0.098975,0
p9,1,0.765496,0.088966,0
p8,1,0.7709,0.084796,0
u2,1,0.797091,0.066108,0
u3,1,0.813702,0.055532,0
a7,1,0.821866,0.05069,0
a3,1,0.843849,0.038798,0
n6,1,0.861315,0.03052,0
n2,1,0.938042,0.006042,0
d3,1,0.971655,0.001263,0
n3,1,0.987929,0.000229,0
