Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,279.996895,1
p2,1,0.0,69.203259,1
n6,1,0.0,68.478267,1
r3,1,0.0,63.681277,1
r4,1,0.0,60.257042,1
v4,1,0.0,45.432766,1
p8,1,0.0,33.242493,1
r2,1,0.0,28.994275,1
n5,1,1e-06,24.449374,1
a7,1,3e-06,21.633458,1
v2,1,4e-06,21.222798,1
p4,1,7e-06,20.321017,1
s6,1,9e-06,19.718979,1
r1,1,1e-05,19.564574,1
s8,1,2.5e-05,17.739223,1
v1,1,3.1e-05,17.337626,1
p7,1,3.4e-05,17.16888,1
s7,1,5.3e-05,16.354072,1
a6,1,9.3e-05,15.266266,1
d3,1,0.00011,14.954304,1
s2,1,0.000188,13.945618,1
d1,1,0.000312,12.998099,1
a5,1,0.000346,12.8041,1
d5,1,0.000573,11.863091,1
s5,1,0.001936,9.608801,1
s3,1,0.002376,9.233399,1
a3,1,0.004048,8.261961,1
n4,1,0.004224,8.184922,1
p12,1,0.004537,8.055441,1
d4,1,0.004932,7.904192,1
s1,1,0.006263,7.473037,1
v3,1,0.006605,7.377455,1
a1,1,0.008212,6.986742,1
p3,1,0.016955,5.701035,0
p6,1,0.02693,4.89531,0
n2,1,0.029668,4.728399,0
u1,1,0.05594,3.653833,0
p5,1,0.056994,3.622778,0
n1,1,0.103019,2.658176,0
u2,1,0.113877,2.499574,0
b2,1,0.144965,2.124452,0
b3,1,0.144965,2.124452,0
n3,1,0.197793,1.658593,0
b5,1,0.222227,1.489934,0
p1,1,0.333061,0.936958,0
a2,1,0.580987,0.304641,0
u3,1,0.695707,0.152976,0
d2,1,0.803938,0.06163,0
s4,1,0.844208,0.038618,0
a8,1,0.844382,0.038531,0
a4,1,0.937884,0.006073,0
b4,1,0.980563,0.000594,0
