Feature,DoF,P Value,Chi Square,Is Significant
p3,1,0.000236,13.517887,1
p8,1,0.000348,12.793992,1
n5,1,0.000379,12.631444,1
p4,1,0.001986,9.562293,1
n4,1,0.003592,8.479523,1
p7,1,0.004324,8.142283,1
a5,1,0.020461,5.372144,0
u2,1,0.028938,4.771324,0
p5,1,0.040332,4.203863,0
r3,1,0.04465,4.031799,0
a3,1,0.054163,3.707677,0
p2,1,0.058156,3.589196,0
s4,1,0.062803,3.461774,0
n1,1,0.06961,3.292181,0
b5,1,0.098844,2.7241,0
p12,1,0.159016,1.983558,0
r4,1,0.179499,1.80177,0
s3,1,0.200912,1.635732,0
v1,1,0.221688,1.493411,0
d3,1,0.239448,1.38384,0
n6,1,0.259307,1.272453,0
u3,1,0.276303,1.185185,0
a1,1,0.283406,1.150684,0
a8,1,0.291261,1.113783,0
a7,1,0.300068,1.07389,0
s5,1,0.320714,0.986034,0
s1,1,0.323607,0.974314,0
r2,1,0.325318,0.967446,0
a4,1,0.347428,0.882831,0
s8,1,0.374886,0.787403,0
b2,1,0.408458,0.683284,0
b3,1,0.408458,0.683284,0
a6,1,0.433773,0.6127,0
p6,1,0.441228,0.593087,0
a2,1,0.543123,0.369783,0
v4,1,0.642265,0.215792,0
p9,1,0.653956,0.200949,0
s7,1,0.654691,0.200037,0
v3,1,0.684656,0.164932,0
n2,1,0.699203,0.149303,0
p1,1,0.719659,0.12882,0
r1,1,0.725816,0.122988,0
v2,1,0.744336,0.106352,0
s2,1,0.769547,0.08583,0
n3,1,0.77231,0.083726,0
s6,1,0.841745,0.039865,0
u1,1,0.864309,0.029204,0
d5,1,0.865536,0.028673,0
d1,1,0.897937,0.016453,0
d4,1,0.904275,0.014463,0
d2,1,0.928639,0.00802,0
b4,1,0.989106,0.000186,0
