Feature,DoF,P Value,Chi Square,Is Significant
a1,1,0.000604,11.762187,1
a8,1,0.008194,6.990517,1
b3,1,0.024681,5.046135,0
b2,1,0.024681,5.046135,0
d2,1,0.066879,3.358004,0
s8,1,0.070008,3.282824,0
p5,1,0.083156,3.002105,0
s7,1,0.109507,2.561318,0
a2,1,0.109734,2.558055,0
s3,1,0.194493,1.683253,0
d1,1,0.234136,1.415557,0
a4,1,0.257063,1.284508,0
u1,1,0.297112,1.087111,0
p4,1,0.330684,0.946218,0
p7,1,0.446292,0.580051,0
s2,1,0.468179,0.526271,0
p6,1,0.532983,0.388702,0
p3,1,0.537335,0.380501,0
p12,1,0.559489,0.34059,0
b5,1,0.677378,0.173093,0
b4,1,0.694535,0.15422,0
p8,1,0.707953,0.14033,0
a7,1,0.723986,0.124705,0
n4,1,0.850572,0.03549,0
r1,1,0.860983,0.030668,0
a6,1,0.87466,0.024883,0
d5,1,0.923688,0.009176,0
s5,1,0.929775,0.007767,0
