Feature,DoF,P Value,Chi Square,Is Significant
s8,1,0.000198,13.851935,1
b2,1,0.000355,12.757696,1
b3,1,0.000355,12.757696,1
s7,1,0.000437,12.365767,1
v3,1,0.001109,10.635627,1
a2,1,0.001242,10.426586,1
s3,1,0.001394,10.213623,1
p12,1,0.001624,9.931853,1
d1,1,0.002225,9.353606,1
p5,1,0.00258,9.08304,1
s2,1,0.004391,8.11449,1
s6,1,0.006508,7.403846,1
d2,1,0.006864,7.308197,1
p4,1,0.01043,6.559919,0
u1,1,0.012126,6.292324,0
v1,1,0.012828,6.192719,0
a4,1,0.018077,5.588652,0
p3,1,0.018077,5.588652,0
a5,1,0.022605,5.198615,0
d3,1,0.06016,3.532976,0
v2,1,0.099425,2.714749,0
a1,1,0.100045,2.70483,0
p8,1,0.130495,2.286603,0
a6,1,0.132322,2.265046,0
d5,1,0.139822,2.179916,0
p2,1,0.180292,1.795212,0
a7,1,0.196375,1.669134,0
n4,1,0.229723,1.442576,0
a8,1,0.237802,1.393577,0
r1,1,0.360881,0.834824,0
p6,1,0.395649,0.721511,0
p7,1,0.436906,0.604396,0
s5,1,0.454499,0.559407,0
b5,1,0.577735,0.30991,0
s1,1,0.669587,0.182086,0
b4,1,0.67078,0.180692,0
p1,1,0.684319,0.165305,0
s4,1,0.840909,0.040293,0
