Feature,DoF,P Value,Chi Square,Is Significant
u1,1,0.009073,6.808343,1
p9,1,0.01152,6.38331,0
s7,1,0.053577,3.725828,0
s6,1,0.065875,3.382938,0
s2,1,0.069363,3.298025,0
b1,1,0.091322,2.850918,0
s8,1,0.110603,2.54558,0
p6,1,0.116479,2.464042,0
v1,1,0.119505,2.423795,0
n1,1,0.143818,2.136628,0
n5,1,0.159483,1.979117,0
v2,1,0.188113,1.732336,0
p2,1,0.192976,1.694752,0
a4,1,0.199938,1.64283,0
a5,1,0.206181,1.598039,0
s3,1,0.248772,1.330185,0
p8,1,0.261805,1.259186,0
n6,1,0.306586,1.045326,0
p7,1,0.315604,1.007078,0
a2,1,0.350014,0.873408,0
b3,1,0.354212,0.858312,0
b2,1,0.354212,0.858312,0
p1,1,0.361094,0.834086,0
p4,1,0.537391,0.380397,0
n2,1,0.601171,0.273233,0
n3,1,0.608813,0.261906,0
b4,1,0.645424,0.211718,0
d3,1,0.648346,0.207992,0
a6,1,0.702983,0.145388,0
v3,1,0.705925,0.142381,0
a3,1,0.71546,0.132884,0
a7,1,0.738765,0.111215,0
b5,1,0.83732,0.042158,0
u2,1,0.847421,0.037022,0
p11,1,0.903273,0.014769,0
p3,1,0.91114,0.012455,0
v4,1,0.912258,0.012142,0
u3,1,0.963197,0.002129,0
