Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,235.742051,1
p11,1,0.0,56.660012,1
v4,1,0.0,32.751357,1
n6,1,0.0,30.575568,1
p2,1,0.0,30.217482,1
s6,1,0.0,27.527096,1
p7,1,2e-06,22.443428,1
r4,1,3e-06,22.123589,1
p4,1,4e-06,21.294137,1
p8,1,5e-06,20.985528,1
p3,1,7e-06,20.182609,1
s8,1,9e-06,19.798235,1
r3,1,1e-05,19.447303,1
n5,1,1.2e-05,19.158763,1
s2,1,9.1e-05,15.319717,1
n4,1,0.000192,13.905042,1
v1,1,0.000318,12.958942,1
d5,1,0.000503,12.106285,1
s5,1,0.000623,11.706909,1
s7,1,0.000732,11.405517,1
v2,1,0.000828,11.178047,1
a5,1,0.002323,9.275275,1
p6,1,0.00244,9.184761,1
r2,1,0.002856,8.897366,1
p12,1,0.005673,7.651193,1
v3,1,0.006063,7.531464,1
p5,1,0.008264,6.975356,1
d4,1,0.008398,6.946566,1
d1,1,0.009961,6.641781,1
u3,1,0.017815,5.614227,0
r1,1,0.020081,5.4048,0
d3,1,0.026864,4.899561,0
a7,1,0.043576,4.072934,0
s1,1,0.066481,3.367827,0
u2,1,0.07384,3.195535,0
s3,1,0.105776,2.616224,0
n2,1,0.16869,1.894545,0
d2,1,0.17668,1.825331,0
a1,1,0.220205,1.503037,0
a6,1,0.248178,1.333534,0
s4,1,0.255173,1.294758,0
n3,1,0.281516,1.159757,0
b3,1,0.304346,1.055056,0
b2,1,0.304346,1.055056,0
a3,1,0.328433,0.955066,0
b5,1,0.383757,0.758631,0
a2,1,0.415313,0.663539,0
p1,1,0.499297,0.456431,0
u4,1,0.732725,0.116624,0
a8,1,0.762486,0.091335,0
n1,1,0.771228,0.084546,0
u1,1,0.837969,0.041817,0
b4,1,0.923635,0.009188,0
a4,1,0.93326,0.007013,0
