Feature,DoF,P Value,Chi Square,Is Significant
s2,1,0.0,83.146792,1
s3,1,0.0,54.96674,1
s5,1,0.0,43.241752,1
s7,1,0.0,41.302027,1
s8,1,0.0,28.358687,1
s4,1,0.0,27.828173,1
p10,1,0.00055,11.939476,1
b1,1,0.001006,10.815578,1
p8,1,0.004746,7.973741,1
u1,1,0.0177,5.625589,0
s1,1,0.021466,5.288582,0
p2,1,0.024273,5.075034,0
p9,1,0.03501,4.444695,0
r1,1,0.036008,4.396731,0
a2,1,0.04574,3.991128,0
b5,1,0.049869,3.84585,0
d5,1,0.065748,3.386104,0
a6,1,0.069317,3.299122,0
d2,1,0.096701,2.75913,0
b3,1,0.103523,2.650408,0
b2,1,0.103523,2.650408,0
u4,1,0.110015,2.554002,0
r2,1,0.12585,2.342957,0
n4,1,0.137403,2.206805,0
a1,1,0.144943,2.124678,0
u3,1,0.151067,2.06144,0
p6,1,0.204552,1.609569,0
p4,1,0.205653,1.601763,0
d4,1,0.241143,1.373901,0
p7,1,0.243908,1.357863,0
p5,1,0.246213,1.344663,0
d3,1,0.272983,1.201696,0
r3,1,0.274974,1.191762,0
n1,1,0.278077,1.176463,0
n6,1,0.288536,1.126441,0
a7,1,0.30456,1.054122,0
r4,1,0.318684,0.994342,0
n5,1,0.386765,0.749089,0
n3,1,0.392662,0.730683,0
p1,1,0.41316,0.669688,0
a4,1,0.414407,0.66612,0
d1,1,0.547012,0.362697,0
v1,1,0.650993,0.204651,0
p3,1,0.657842,0.196156,0
v2,1,0.661259,0.191998,0
a5,1,0.781942,0.076612,0
a8,1,0.792431,0.069251,0
v3,1,0.836521,0.042579,0
p12,1,0.857983,0.03202,0
v4,1,0.873679,0.025277,0
a3,1,0.897533,0.016584,0
u2,1,0.930645,0.007575,0
b4,1,0.966853,0.001727,0
n2,1,0.985832,0.000315,0
