Feature,DoF,P Value,Chi Square,Is Significant
p3,1,0.000846,11.137273,1
n6,1,0.002705,8.996185,1
r3,1,0.002982,8.818158,1
n1,1,0.003388,8.585626,1
a3,1,0.004297,8.153894,1
a1,1,0.004992,7.88226,1
a4,1,0.010136,6.610812,0
d2,1,0.018499,5.548281,0
s8,1,0.026789,4.904361,0
p6,1,0.030138,4.701411,0
n5,1,0.036187,4.388249,0
a7,1,0.037954,4.307081,0
r2,1,0.045015,4.01808,0
p7,1,0.045302,4.00736,0
b5,1,0.045346,4.005732,0
s2,1,0.061989,3.483347,0
r4,1,0.063337,3.447767,0
a5,1,0.064184,3.425824,0
d3,1,0.073972,3.192609,0
s7,1,0.074417,3.182809,0
s3,1,0.074506,3.180847,0
v4,1,0.076292,3.142179,0
a2,1,0.085013,2.966356,0
v2,1,0.086437,2.9395,0
p4,1,0.089198,2.88879,0
p5,1,0.109694,2.558624,0
u2,1,0.127676,2.320537,0
a6,1,0.13611,2.221395,0
u3,1,0.141755,2.158805,0
p2,1,0.156008,2.0125,0
u4,1,0.287117,1.133091,0
b4,1,0.306137,1.047267,0
n4,1,0.349599,0.874911,0
s1,1,0.394944,0.723666,0
p12,1,0.441799,0.591606,0
s5,1,0.491862,0.472451,0
n2,1,0.515386,0.423117,0
b2,1,0.537163,0.380823,0
b3,1,0.537163,0.380823,0
p8,1,0.539492,0.376481,0
d5,1,0.551467,0.354696,0
v3,1,0.650264,0.205567,0
u1,1,0.721145,0.127399,0
a8,1,0.798254,0.065335,0
s4,1,0.824553,0.049148,0
p1,1,0.843787,0.03883,0
p9,1,0.848588,0.03645,0
v1,1,0.884994,0.020921,0
s6,1,0.910909,0.01252,0
r1,1,0.924508,0.008979,0
d1,1,0.972819,0.001161,0
n3,1,0.97363,0.001093,0
d4,1,0.97587,0.000915,0
