Feature,DoF,P Value,Chi Square,Is Significant
p2,1,0.00161,9.94875,1
p7,1,0.059459,3.552419,0
v4,1,0.061386,3.499537,0
p9,1,0.131104,2.279382,0
a6,1,0.151971,2.052351,0
u1,1,0.178894,1.806791,0
s7,1,0.188952,1.72577,0
s2,1,0.208692,1.580478,0
s3,1,0.300639,1.071357,0
p6,1,0.303609,1.058275,0
n1,1,0.315455,1.007699,0
v2,1,0.33686,0.922344,0
b4,1,0.396882,0.717752,0
p1,1,0.410798,0.676489,0
a4,1,0.461502,0.54225,0
a7,1,0.511277,0.431452,0
v3,1,0.523855,0.406298,0
p3,1,0.529916,0.394553,0
s8,1,0.539299,0.37684,0
a3,1,0.541461,0.372839,0
s6,1,0.583937,0.299913,0
n6,1,0.587529,0.29422,0
d3,1,0.66329,0.189552,0
n2,1,0.699014,0.149499,0
u2,1,0.715101,0.133235,0
n3,1,0.764613,0.089657,0
u3,1,0.790137,0.070826,0
a5,1,0.836689,0.04249,0
p4,1,0.844312,0.038565,0
v1,1,0.875069,0.024719,0
a2,1,0.894226,0.017678,0
b3,1,0.936566,0.006334,0
b2,1,0.936566,0.006334,0
b5,1,0.937092,0.006229,0
p8,1,0.96796,0.001613,0
n5,1,0.994198,5.3e-05,0
