Feature,DoF,P Value,Chi Square,Is Significant
p2,1,0.014825,5.937109,0
p7,1,0.039332,4.246469,0
u1,1,0.152193,2.050134,0
s7,1,0.153008,2.042003,0
s2,1,0.175471,1.835573,0
v4,1,0.220544,1.500826,0
v2,1,0.253402,1.304451,0
a6,1,0.253699,1.302821,0
s3,1,0.302468,1.063281,0
p1,1,0.327369,0.959278,0
p6,1,0.424557,0.637667,0
b4,1,0.424934,0.636628,0
p3,1,0.427871,0.628595,0
s6,1,0.428806,0.626055,0
a3,1,0.476851,0.506055,0
s8,1,0.553324,0.351396,0
v3,1,0.588213,0.293144,0
a4,1,0.60216,0.27175,0
n3,1,0.674632,0.176232,0
u3,1,0.681012,0.168989,0
n1,1,0.682842,0.166944,0
u2,1,0.693555,0.155264,0
n2,1,0.730647,0.118519,0
v1,1,0.810827,0.057293,0
b5,1,0.813136,0.055877,0
b2,1,0.824437,0.049214,0
b3,1,0.824437,0.049214,0
a2,1,0.842106,0.039681,0
a7,1,0.856562,0.032671,0
p4,1,0.861823,0.030295,0
a5,1,0.872595,0.025717,0
d3,1,0.894615,0.017548,0
p9,1,0.901495,0.01532,0
n5,1,0.969337,0.001478,0
p8,1,0.9856,0.000326,0
n6,1,0.986275,0.000296,0
