Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,46.30795,1
s7,1,2.1e-05,18.059743,1
s2,1,6.8e-05,15.854382,1
s5,1,0.000119,14.810572,1
s8,1,0.000276,13.228871,1
p2,1,0.002103,9.457471,1
s6,1,0.003559,8.4963,1
a3,1,0.009677,6.69349,1
s3,1,0.016811,5.716002,0
r1,1,0.032963,4.547679,0
p6,1,0.034678,4.460985,0
v1,1,0.034887,4.450721,0
n6,1,0.03495,4.4476,0
p4,1,0.042111,4.130724,0
d2,1,0.047887,3.913932,0
v4,1,0.094863,2.789855,0
a7,1,0.098286,2.733132,0
p7,1,0.101762,2.677712,0
n5,1,0.123875,2.367634,0
b5,1,0.146926,2.103875,0
r2,1,0.170125,1.881843,0
r4,1,0.182997,1.773116,0
a5,1,0.203117,1.619821,0
p3,1,0.223993,1.478606,0
d3,1,0.233074,1.422003,0
d1,1,0.239415,1.384037,0
d5,1,0.24251,1.365944,0
n2,1,0.248841,1.329797,0
p1,1,0.252928,1.307058,0
p12,1,0.259557,1.271117,0
v2,1,0.306136,1.047274,0
p8,1,0.314585,1.011326,0
n3,1,0.386599,0.749611,0
a8,1,0.423929,0.639398,0
v3,1,0.428482,0.626935,0
u1,1,0.437592,0.602587,0
u2,1,0.451252,0.567504,0
u3,1,0.452958,0.56324,0
r3,1,0.504679,0.445084,0
s1,1,0.543351,0.369364,0
b3,1,0.584371,0.299221,0
b2,1,0.584371,0.299221,0
a4,1,0.612815,0.256096,0
d4,1,0.668292,0.183606,0
b4,1,0.728172,0.120797,0
s4,1,0.744603,0.106122,0
a2,1,0.859009,0.031554,0
p5,1,0.865093,0.028864,0
a6,1,0.883016,0.021652,0
a1,1,0.905498,0.014094,0
n1,1,0.935526,0.006544,0
n4,1,0.990228,0.00015,0
