Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,42.115829,1
a7,1,0.000384,12.610583,1
n6,1,0.000601,11.774395,1
r2,1,0.002309,9.286352,1
n1,1,0.003896,8.331757,1
a1,1,0.007347,7.186003,1
d3,1,0.007898,7.056397,1
p3,1,0.011605,6.370289,0
v4,1,0.035048,4.442835,0
d5,1,0.036405,4.378024,0
p7,1,0.039811,4.225915,0
b5,1,0.04705,3.943598,0
r4,1,0.049003,3.875241,0
a4,1,0.054338,3.702275,0
s6,1,0.06311,3.453709,0
p6,1,0.082874,3.007619,0
a3,1,0.106105,2.611292,0
a6,1,0.10836,2.577975,0
s4,1,0.114011,2.497717,0
v2,1,0.126999,2.328812,0
r3,1,0.133263,2.25408,0
p2,1,0.150213,2.070091,0
d2,1,0.160254,1.971825,0
n4,1,0.180381,1.794479,0
p12,1,0.195554,1.675271,0
u3,1,0.227125,1.458774,0
a5,1,0.234801,1.411542,0
p5,1,0.237927,1.392836,0
d1,1,0.241351,1.372683,0
p8,1,0.257433,1.282508,0
s5,1,0.263299,1.251328,0
n5,1,0.272131,1.205973,0
u2,1,0.300368,1.072558,0
p4,1,0.319869,0.98948,0
b3,1,0.397694,0.715287,0
b2,1,0.397694,0.715287,0
d4,1,0.431839,0.617873,0
v3,1,0.451726,0.566316,0
a2,1,0.478719,0.501781,0
r1,1,0.50548,0.443413,0
s8,1,0.530986,0.392504,0
s3,1,0.533557,0.387613,0
n3,1,0.550592,0.356258,0
p1,1,0.560444,0.338936,0
s2,1,0.572224,0.318976,0
a8,1,0.62452,0.239565,0
u1,1,0.66592,0.186412,0
b4,1,0.744094,0.106561,0
s7,1,0.772109,0.083878,0
s1,1,0.788263,0.072128,0
n2,1,0.801671,0.063094,0
v1,1,0.830137,0.046022,0
