Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.067146,3.351452,0
b1,1,0.091493,2.847915,0
p6,1,0.129555,2.297823,0
b4,1,0.174934,1.840145,0
d2,1,0.258926,1.27449,0
s8,1,0.265825,1.238164,0
p1,1,0.286921,1.134013,0
a8,1,0.334892,0.929889,0
a6,1,0.389293,0.741148,0
d3,1,0.401434,0.704027,0
p7,1,0.414941,0.6646,0
p2,1,0.455414,0.557143,0
v1,1,0.469584,0.522954,0
p8,1,0.52613,0.401861,0
d1,1,0.544611,0.367059,0
d4,1,0.670764,0.18071,0
s5,1,0.673517,0.177516,0
b2,1,0.68315,0.166601,0
b3,1,0.68315,0.166601,0
u1,1,0.704215,0.144124,0
v2,1,0.711089,0.137191,0
b5,1,0.734512,0.115009,0
a4,1,0.8214,0.050961,0
p3,1,0.853764,0.033973,0
a3,1,0.924948,0.008874,0
a7,1,0.93047,0.007613,0
a2,1,0.940628,0.005547,0
