Feature,DoF,P Value,Chi Square,Is Significant
b2,1,0.157504,1.998025,0
a6,1,0.157504,1.998025,0
b3,1,0.157504,1.998025,0
v3,1,0.196706,1.666667,0
a2,1,0.197703,1.659259,0
s8,1,0.20686,1.593266,0
a3,1,0.20686,1.593266,0
p3,1,0.333998,0.933333,0
p7,1,0.407626,0.685714,0
n2,1,0.414216,0.666667,0
n3,1,0.414216,0.666667,0
a4,1,0.480478,0.497778,0
p6,1,0.576999,0.311111,0
p2,1,0.576999,0.311111,0
p1,1,0.648807,0.207407,0
v4,1,0.648807,0.207407,0
n5,1,0.648807,0.207407,0
n6,1,0.648807,0.207407,0
s2,1,0.648807,0.207407,0
s3,1,0.648807,0.207407,0
v1,1,0.678845,0.171429,0
v2,1,0.735317,0.114286,0
b5,1,0.803017,0.062222,0
p4,1,0.803017,0.062222,0
d3,1,0.803017,0.062222,0
a7,1,0.803017,0.062222,0
p8,1,0.872081,0.025926,0
u1,1,0.872081,0.025926,0
b4,1,0.872081,0.025926,0
s7,1,0.92265,0.009428,0
s6,1,0.92265,0.009428,0
a5,1,0.92265,0.009428,0
n1,1,1.0,0.0,0
