Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,291.200976,1
p2,1,0.0,94.096441,1
n6,1,0.0,83.697193,1
r3,1,0.0,79.915408,1
r4,1,0.0,74.316123,1
v4,1,0.0,69.045822,1
p8,1,0.0,42.395414,1
p7,1,0.0,34.003447,1
s8,1,0.0,31.788345,1
s6,1,0.0,29.111161,1
p4,1,0.0,26.464752,1
v2,1,0.0,26.289946,1
r2,1,0.0,26.140387,1
r1,1,1e-06,24.287818,1
n5,1,1e-06,23.412064,1
v1,1,2e-06,22.495483,1
n4,1,1.6e-05,18.592957,1
s7,1,3.1e-05,17.351628,1
s2,1,3.1e-05,17.334953,1
s5,1,3.3e-05,17.226925,1
p6,1,3.8e-05,16.970947,1
s1,1,0.000259,13.346293,1
d5,1,0.000758,11.34091,1
d1,1,0.000855,11.117136,1
p12,1,0.000873,11.078686,1
a7,1,0.001238,10.432248,1
a5,1,0.00148,10.103178,1
d4,1,0.001603,9.956253,1
p3,1,0.001767,9.776575,1
d3,1,0.002111,9.450448,1
a6,1,0.003464,8.545611,1
n2,1,0.003671,8.439536,1
v3,1,0.004568,8.042969,1
a1,1,0.00582,7.605052,1
s3,1,0.016214,5.77947,0
n3,1,0.024197,5.080464,0
u2,1,0.027678,4.847988,0
p5,1,0.034083,4.490542,0
a3,1,0.034643,4.462672,0
u3,1,0.089052,2.891424,0
n1,1,0.142424,2.151568,0
b2,1,0.265725,1.238684,0
b3,1,0.265725,1.238684,0
u1,1,0.313493,1.015901,0
b4,1,0.357328,0.847262,0
a8,1,0.377249,0.779647,0
b5,1,0.699365,0.149133,0
p1,1,0.743065,0.107451,0
d2,1,0.779831,0.078142,0
a2,1,0.920493,0.009962,0
s4,1,0.922958,0.009352,0
a4,1,0.973382,0.001113,0
