Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,170.848461,1
r3,1,0.0,69.000118,1
r4,1,0.0,56.309394,1
n6,1,0.0,51.553453,1
p2,1,0.0,45.962867,1
p8,1,0.0,43.113126,1
v4,1,0.0,41.458058,1
r2,1,0.0,25.496677,1
v2,1,3e-06,21.758274,1
a6,1,2.9e-05,17.507827,1
p7,1,0.000101,15.120151,1
a1,1,0.000158,14.278279,1
r1,1,0.000444,12.335541,1
a7,1,0.000504,12.100716,1
d3,1,0.000528,12.0153,1
p4,1,0.000773,11.305154,1
n5,1,0.001671,9.879854,1
d1,1,0.001778,9.765262,1
n4,1,0.002089,9.470044,1
v1,1,0.002348,9.255529,1
a5,1,0.006141,7.508464,1
d4,1,0.006689,7.354522,1
s8,1,0.01569,5.837261,0
n2,1,0.017034,5.692861,0
s6,1,0.017648,5.63075,0
p12,1,0.018735,5.526109,0
d5,1,0.023492,5.131774,0
s1,1,0.024162,5.08297,0
v3,1,0.029046,4.764905,0
p6,1,0.036177,4.388739,0
p5,1,0.048846,3.880651,0
n1,1,0.049155,3.870037,0
b3,1,0.098956,2.722297,0
b2,1,0.098956,2.722297,0
d2,1,0.100325,2.700374,0
p3,1,0.122407,2.386249,0
s3,1,0.166971,1.909932,0
u1,1,0.184126,1.764005,0
s2,1,0.206793,1.593735,0
n3,1,0.280586,1.164249,0
u3,1,0.3891,0.741752,0
s7,1,0.428024,0.62818,0
s5,1,0.484016,0.489801,0
u2,1,0.484683,0.488309,0
a8,1,0.529134,0.396055,0
a4,1,0.54989,0.357514,0
a3,1,0.592711,0.286131,0
b4,1,0.613682,0.254849,0
s4,1,0.732236,0.117069,0
a2,1,0.73429,0.115209,0
p1,1,0.739373,0.110679,0
b5,1,0.959528,0.002575,0
