Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,96.678112,1
n5,1,0.0,39.07733,1
p3,1,0.0,32.649358,1
p4,1,1e-06,23.835006,1
a5,1,4e-06,21.370044,1
p8,1,5e-06,20.932941,1
p7,1,1.9e-05,18.304919,1
a3,1,0.000191,13.917431,1
s8,1,0.00024,13.485595,1
n4,1,0.000316,12.972936,1
s7,1,0.000662,11.592174,1
p5,1,0.000679,11.544821,1
s2,1,0.000682,11.536614,1
s6,1,0.001892,9.651863,1
s3,1,0.001917,9.627498,1
v1,1,0.0055,7.707307,1
a2,1,0.009873,6.657744,1
d5,1,0.010743,6.507346,0
d1,1,0.010838,6.491769,0
p2,1,0.012284,6.269482,0
u2,1,0.015887,5.815368,0
r4,1,0.021835,5.258875,0
n6,1,0.024207,5.079724,0
n1,1,0.027468,4.861151,0
d4,1,0.031381,4.63202,0
v3,1,0.040358,4.202789,0
p6,1,0.041357,4.161344,0
p12,1,0.053611,3.724778,0
a4,1,0.059458,3.552433,0
s5,1,0.094676,2.793013,0
r3,1,0.098038,2.737175,0
a6,1,0.123107,2.377338,0
b5,1,0.127252,2.325711,0
a7,1,0.128315,2.312771,0
u1,1,0.135722,2.225799,0
v4,1,0.147047,2.102615,0
r1,1,0.151043,2.061685,0
v2,1,0.157296,2.000032,0
b4,1,0.182616,1.776203,0
p1,1,0.22745,1.45674,0
b2,1,0.24353,1.360045,0
b3,1,0.24353,1.360045,0
d3,1,0.246471,1.343195,0
r2,1,0.277863,1.17751,0
u3,1,0.316846,1.001923,0
a1,1,0.394843,0.723975,0
d2,1,0.506445,0.441405,0
s4,1,0.52771,0.398799,0
n2,1,0.724815,0.123926,0
s1,1,0.745099,0.105695,0
a8,1,0.861809,0.030301,0
n3,1,0.946491,0.004504,0
