Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.010398,6.5654,0
p8,1,0.017535,5.642056,0
p6,1,0.018872,5.513325,0
s2,1,0.02175,5.265672,0
v2,1,0.02175,5.265672,0
s7,1,0.025276,5.004857,0
s8,1,0.027204,4.877792,0
u1,1,0.076354,3.14084,0
s3,1,0.083718,2.9912,0
v1,1,0.155305,2.019355,0
s6,1,0.174146,1.846888,0
n6,1,0.292339,1.108819,0
p4,1,0.302424,1.063476,0
a5,1,0.320522,0.986815,0
n5,1,0.381789,0.764932,0
p1,1,0.412678,0.671072,0
b4,1,0.450395,0.569658,0
a4,1,0.468054,0.526567,0
n1,1,0.476108,0.507766,0
n2,1,0.617918,0.248805,0
p7,1,0.674294,0.176621,0
d3,1,0.689624,0.159493,0
b2,1,0.711611,0.136674,0
b3,1,0.711611,0.136674,0
v4,1,0.736861,0.112905,0
a6,1,0.737368,0.112453,0
n3,1,0.738269,0.111654,0
b5,1,0.778788,0.078904,0
p2,1,0.808533,0.058719,0
u2,1,0.843876,0.038785,0
a7,1,0.857863,0.032075,0
p3,1,0.885004,0.020917,0
u3,1,0.886948,0.020212,0
a3,1,0.90799,0.013357,0
a2,1,0.974935,0.000987,0
v3,1,0.985889,0.000313,0
