Feature,DoF,P Value,Chi Square,Is Significant
s2,1,0.0,95.36948,1
s3,1,0.0,81.300877,1
s8,1,0.0,71.981295,1
s7,1,0.0,64.227144,1
p10,1,0.0,55.846485,1
s5,1,0.0,53.463087,1
p9,1,0.0,53.236822,1
r4,1,0.0,44.015844,1
r3,1,0.0,43.104215,1
p4,1,0.0,33.372677,1
n6,1,0.0,31.962267,1
p2,1,0.0,27.844335,1
v4,1,0.0,26.37923,1
p7,1,5e-06,20.768739,1
p8,1,1.1e-05,19.400196,1
r1,1,1.4e-05,18.807903,1
n5,1,1.9e-05,18.281341,1
p6,1,2.7e-05,17.614915,1
p3,1,3.7e-05,17.015065,1
v1,1,4.5e-05,16.655307,1
p12,1,0.000111,14.941805,1
p5,1,0.000166,14.177757,1
n4,1,0.000196,13.868605,1
s4,1,0.000603,11.767939,1
r2,1,0.000626,11.696884,1
a5,1,0.00092,10.982006,1
d5,1,0.002187,9.385681,1
d4,1,0.002985,8.816321,1
v2,1,0.003028,8.790437,1
u1,1,0.006161,7.502719,1
d1,1,0.009176,6.788227,1
u3,1,0.014549,5.970316,0
v3,1,0.017044,5.691858,0
d3,1,0.024817,5.036585,0
u2,1,0.026925,4.895641,0
a2,1,0.036231,4.386217,0
n2,1,0.039014,4.260261,0
u4,1,0.054796,3.688278,0
b1,1,0.061765,3.489336,0
a3,1,0.088551,2.900514,0
a8,1,0.102484,2.666459,0
a7,1,0.110677,2.544527,0
n3,1,0.185769,1.750855,0
a6,1,0.197346,1.661906,0
b4,1,0.221847,1.492382,0
a4,1,0.237202,1.397146,0
s1,1,0.313397,1.016303,0
d2,1,0.334393,0.931812,0
b5,1,0.358485,0.843195,0
b2,1,0.750228,0.10134,0
b3,1,0.750228,0.10134,0
n1,1,0.751353,0.100398,0
p1,1,0.778569,0.079064,0
a1,1,0.917171,0.010816,0
