Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,199.14296,1
r3,1,0.0,62.959142,1
p2,1,0.0,62.510203,1
n6,1,0.0,62.393878,1
r4,1,0.0,52.809001,1
v4,1,0.0,34.076684,1
p8,1,0.0,26.6878,1
r2,1,0.0,26.482444,1
a7,1,9e-06,19.765242,1
n5,1,1.9e-05,18.300007,1
v2,1,2.3e-05,17.905034,1
r1,1,2.6e-05,17.661602,1
a6,1,0.00013,14.642266,1
p4,1,0.000167,14.175576,1
s8,1,0.000203,13.806032,1
s6,1,0.000217,13.676581,1
s7,1,0.000322,12.936452,1
v1,1,0.000423,12.426023,1
p7,1,0.000431,12.39103,1
d3,1,0.000637,11.665588,1
s2,1,0.001379,10.233485,1
d1,1,0.001508,10.068462,1
d5,1,0.002203,9.372357,1
a1,1,0.002271,9.316531,1
a5,1,0.004339,8.136152,1
s5,1,0.004633,8.017238,1
s3,1,0.0057,7.642932,1
a3,1,0.007442,7.163058,1
p12,1,0.009239,6.776064,1
d4,1,0.009915,6.65005,1
n4,1,0.011474,6.39042,0
s1,1,0.011532,6.38142,0
n2,1,0.019904,5.420301,0
v3,1,0.021277,5.303957,0
n1,1,0.026599,4.916666,0
p6,1,0.061729,3.490298,0
u1,1,0.066016,3.379403,0
p3,1,0.117,2.457028,0
p5,1,0.12665,2.333089,0
n3,1,0.161045,1.964388,0
b5,1,0.163879,1.938066,0
u2,1,0.177926,1.814866,0
b3,1,0.26376,1.248916,0
b2,1,0.26376,1.248916,0
p1,1,0.424059,0.639038,0
u3,1,0.559722,0.340186,0
d2,1,0.710326,0.137952,0
a2,1,0.813617,0.055584,0
a4,1,0.875823,0.024419,0
b4,1,0.87649,0.024156,0
a8,1,0.910139,0.012738,0
s4,1,0.915902,0.011151,0
