Feature,DoF,P Value,Chi Square,Is Significant
p9,1,3.1e-05,17.366826,1
s2,1,0.000144,14.447286,1
p3,1,0.000685,11.529052,1
s7,1,0.001871,9.671534,1
s5,1,0.002034,9.518668,1
s6,1,0.006253,7.475768,1
s8,1,0.00718,7.22748,1
p4,1,0.020873,5.337391,0
r3,1,0.024475,5.060681,0
p6,1,0.032931,4.54935,0
n1,1,0.052135,3.771429,0
v1,1,0.071423,3.250012,0
r4,1,0.080421,3.05637,0
s3,1,0.102458,2.666855,0
p7,1,0.102992,2.658596,0
a1,1,0.119397,2.425216,0
u3,1,0.126279,2.337662,0
p1,1,0.15296,2.042477,0
a6,1,0.162135,1.954198,0
a5,1,0.172706,1.859297,0
b4,1,0.227512,1.456346,0
a3,1,0.254196,1.300093,0
p5,1,0.271231,1.210513,0
a8,1,0.322374,0.979289,0
a2,1,0.378344,0.776075,0
n5,1,0.441137,0.593324,0
v3,1,0.442795,0.589028,0
p8,1,0.442795,0.589028,0
r2,1,0.485862,0.485677,0
u2,1,0.494125,0.467532,0
n6,1,0.495798,0.463919,0
s4,1,0.543131,0.369768,0
u1,1,0.551552,0.354545,0
d5,1,0.578758,0.308246,0
b2,1,0.599997,0.275,0
b3,1,0.599997,0.275,0
s1,1,0.607581,0.263713,0
p12,1,0.608354,0.262579,0
v4,1,0.660228,0.193247,0
p2,1,0.698637,0.149894,0
d4,1,0.71526,0.13308,0
n2,1,0.727724,0.121212,0
a4,1,0.752259,0.099643,0
d2,1,0.755829,0.096698,0
d3,1,0.760986,0.092529,0
n4,1,0.797014,0.066159,0
r1,1,0.828543,0.046903,0
d1,1,0.861925,0.03025,0
b5,1,0.897442,0.016614,0
n3,1,0.928354,0.008085,0
a7,1,0.947363,0.004358,0
v2,1,0.966613,0.001752,0
