Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,31.637078,1
r4,1,0.000845,11.139854,1
r3,1,0.004802,7.952479,1
d3,1,0.004833,7.940708,1
v2,1,0.008303,6.966905,1
p8,1,0.009508,6.724884,1
d1,1,0.011352,6.409386,0
d4,1,0.011544,6.379667,0
a7,1,0.01299,6.170446,0
a6,1,0.015369,5.873667,0
n6,1,0.020171,5.397074,0
v4,1,0.024943,5.027806,0
n1,1,0.047554,3.92569,0
r1,1,0.063112,3.453645,0
p2,1,0.086691,2.934769,0
n2,1,0.096963,2.754796,0
u1,1,0.122491,2.385174,0
d5,1,0.12918,2.302335,0
p6,1,0.16031,1.971297,0
s4,1,0.181577,1.784673,0
u3,1,0.181681,1.783816,0
s8,1,0.192795,1.696129,0
p3,1,0.203576,1.616535,0
p1,1,0.215892,1.531467,0
v3,1,0.224432,1.475803,0
p5,1,0.29497,1.096796,0
p7,1,0.301531,1.067412,0
a2,1,0.377252,0.779639,0
s6,1,0.389907,0.739231,0
u2,1,0.400601,0.706522,0
s2,1,0.414785,0.665043,0
b5,1,0.440462,0.595078,0
a5,1,0.449479,0.571964,0
b2,1,0.488245,0.480392,0
b3,1,0.488245,0.480392,0
v1,1,0.524591,0.404858,0
n4,1,0.57121,0.320663,0
n3,1,0.638578,0.220607,0
d2,1,0.643804,0.213801,0
n5,1,0.708625,0.139654,0
s5,1,0.733931,0.115533,0
s7,1,0.74373,0.106875,0
s3,1,0.761816,0.091868,0
a3,1,0.791381,0.06997,0
a8,1,0.823623,0.049679,0
a4,1,0.854285,0.033729,0
s1,1,0.871347,0.026227,0
p4,1,0.929332,0.007865,0
p12,1,0.97762,0.000787,0
b4,1,0.985675,0.000322,0
