Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.001221,10.458521,1
a7,1,0.002831,8.913021,1
u3,1,0.018067,5.58963,0
d3,1,0.060254,3.530392,0
s4,1,0.084463,2.976853,0
r2,1,0.084974,2.967094,0
p6,1,0.118543,2.436465,0
d5,1,0.128995,2.304559,0
a6,1,0.135023,2.233781,0
p7,1,0.166742,1.911993,0
u1,1,0.175678,1.833812,0
n1,1,0.186968,1.741346,0
a3,1,0.198226,1.655397,0
n5,1,0.201262,1.633195,0
d1,1,0.217992,1.51754,0
a2,1,0.288067,1.128634,0
p3,1,0.329446,0.951074,0
a1,1,0.33538,0.928014,0
u2,1,0.35606,0.851744,0
n4,1,0.37019,0.803027,0
n3,1,0.371912,0.797266,0
p8,1,0.394662,0.724529,0
s3,1,0.416253,0.660871,0
b4,1,0.429203,0.624979,0
v4,1,0.437892,0.601799,0
a8,1,0.448697,0.573941,0
d4,1,0.470638,0.520479,0
b5,1,0.481755,0.494888,0
s1,1,0.485243,0.487057,0
a5,1,0.513584,0.426759,0
s7,1,0.517158,0.419557,0
v1,1,0.550572,0.356294,0
n6,1,0.574356,0.315449,0
b3,1,0.586576,0.295723,0
b2,1,0.586576,0.295723,0
r3,1,0.597012,0.279526,0
p1,1,0.626379,0.237004,0
v3,1,0.660827,0.19252,0
p4,1,0.663503,0.189296,0
d2,1,0.666165,0.186121,0
r4,1,0.674583,0.176288,0
s2,1,0.685636,0.163851,0
s6,1,0.697063,0.151546,0
s8,1,0.704334,0.144002,0
n2,1,0.744954,0.10582,0
p2,1,0.799291,0.064651,0
p12,1,0.810028,0.057787,0
p5,1,0.857654,0.03217,0
a4,1,0.879106,0.023135,0
v2,1,0.894221,0.01768,0
r1,1,0.983801,0.000412,0
s5,1,1.0,0.0,0
