Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,296.476939,1
p11,1,0.0,116.245334,1
n6,1,0.0,61.184288,1
r4,1,0.0,59.797167,1
r3,1,0.0,59.088906,1
p2,1,0.0,59.077307,1
v4,1,0.0,42.898643,1
r2,1,0.0,34.746736,1
p8,1,0.0,29.01877,1
a7,1,1e-06,23.688961,1
n5,1,6e-06,20.419696,1
v2,1,7e-06,20.218763,1
r1,1,9e-06,19.653668,1
s6,1,2e-05,18.153595,1
s8,1,4.2e-05,16.786236,1
d3,1,6.1e-05,16.057705,1
p4,1,6.6e-05,15.928555,1
a6,1,8.1e-05,15.534124,1
s7,1,0.000128,14.669987,1
v1,1,0.000136,14.559254,1
p7,1,0.000141,14.484276,1
s2,1,0.000184,13.98385,1
d1,1,0.000206,13.771067,1
d5,1,0.000391,12.575148,1
a1,1,0.00086,11.10671,1
a5,1,0.000939,10.943919,1
s5,1,0.001842,9.70056,1
d4,1,0.00248,9.155026,1
s3,1,0.004123,8.228833,1
a3,1,0.007411,7.170659,1
p12,1,0.008781,6.866824,1
v3,1,0.010266,6.588138,0
n4,1,0.010981,6.468335,0
n2,1,0.018352,5.562231,0
s1,1,0.019562,5.450608,0
p6,1,0.028119,4.820763,0
u1,1,0.045879,3.986027,0
n1,1,0.047858,3.914969,0
p3,1,0.058883,3.568567,0
p5,1,0.077176,3.123395,0
b2,1,0.206785,1.593796,0
b3,1,0.206785,1.593796,0
n3,1,0.207539,1.58851,0
u2,1,0.215409,1.534698,0
b5,1,0.274488,1.194182,0
p1,1,0.408032,0.684527,0
s4,1,0.53397,0.386831,0
u3,1,0.542675,0.370605,0
a2,1,0.542896,0.370199,0
d2,1,0.784664,0.074663,0
b4,1,0.943886,0.004954,0
a8,1,0.974416,0.001028,0
a4,1,0.978895,0.0007,0
