Feature,DoF,P Value,Chi Square,Is Significant
p2,1,0.00075,11.361113,1
v4,1,0.015264,5.885701,0
p9,1,0.037665,4.320109,0
p7,1,0.082639,3.012225,0
a6,1,0.136375,2.218392,0
u1,1,0.17483,1.841033,0
s7,1,0.187923,1.73383,0
n1,1,0.205732,1.601208,0
s2,1,0.210137,1.570482,0
p6,1,0.262413,1.255982,0
s3,1,0.275967,1.186843,0
b4,1,0.376029,0.783643,0
a4,1,0.378614,0.775196,0
v2,1,0.390958,0.735961,0
a7,1,0.41395,0.667428,0
n6,1,0.415188,0.663895,0
p1,1,0.442358,0.590159,0
v3,1,0.488721,0.479342,0
s8,1,0.506507,0.441276,0
d3,1,0.549859,0.357569,0
p3,1,0.633414,0.227459,0
a3,1,0.647169,0.209489,0
s6,1,0.651341,0.204213,0
n2,1,0.683584,0.166119,0
a5,1,0.772915,0.083269,0
u2,1,0.792937,0.068906,0
n3,1,0.803315,0.06203,0
u3,1,0.839559,0.040989,0
p4,1,0.892886,0.018132,0
n5,1,0.904284,0.01446,0
v1,1,0.914261,0.011592,0
p8,1,0.915299,0.011312,0
a2,1,0.943405,0.00504,0
b5,1,0.945335,0.004701,0
b3,1,0.973909,0.00107,0
b2,1,0.973909,0.00107,0
