Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,28.324016,1
r2,1,0.039366,4.245002,0
a7,1,0.041002,4.175932,0
d3,1,0.045278,4.008273,0
n6,1,0.091604,2.845959,0
s6,1,0.105404,2.621816,0
v4,1,0.115898,2.471901,0
d5,1,0.142406,2.151761,0
r4,1,0.165193,1.926038,0
b5,1,0.195611,1.674844,0
d1,1,0.204438,1.610383,0
s4,1,0.205726,1.601253,0
v2,1,0.244982,1.351695,0
a1,1,0.252327,1.310376,0
n1,1,0.308368,1.037652,0
s2,1,0.325594,0.966343,0
d4,1,0.353381,0.86128,0
v3,1,0.369368,0.805789,0
s5,1,0.379386,0.77269,0
a6,1,0.391073,0.735603,0
b3,1,0.402704,0.700238,0
b2,1,0.402704,0.700238,0
p3,1,0.490174,0.476145,0
p12,1,0.504823,0.444783,0
a4,1,0.533083,0.388511,0
r3,1,0.541419,0.372917,0
v1,1,0.54404,0.368104,0
d2,1,0.552244,0.353313,0
s7,1,0.557306,0.344389,0
a3,1,0.559949,0.339792,0
p2,1,0.56111,0.337787,0
r1,1,0.571244,0.320606,0
n4,1,0.577377,0.310494,0
u2,1,0.581099,0.304461,0
u3,1,0.588551,0.292612,0
p7,1,0.595963,0.281128,0
u1,1,0.609303,0.261191,0
n3,1,0.707442,0.140845,0
s8,1,0.707886,0.140398,0
p6,1,0.742966,0.107537,0
a2,1,0.790951,0.070265,0
p1,1,0.814098,0.055292,0
a8,1,0.829492,0.046377,0
p8,1,0.842751,0.039353,0
n2,1,0.884565,0.021079,0
n5,1,0.905221,0.014177,0
a5,1,0.916022,0.011119,0
p4,1,0.929921,0.007734,0
b4,1,0.933154,0.007035,0
p5,1,0.943647,0.004997,0
s3,1,0.969411,0.00147,0
s1,1,0.998304,5e-06,0
