Feature,DoF,P Value,Chi Square,Is Significant
d2,1,0.007006,7.271363,1
s8,1,0.007618,7.121149,1
p2,1,0.008056,7.020893,1
a2,1,0.014952,5.922057,0
p12,1,0.019141,5.488611,0
b3,1,0.020575,5.362448,0
b2,1,0.020575,5.362448,0
a4,1,0.025794,4.969788,0
s2,1,0.026581,4.917812,0
u1,1,0.034699,4.459929,0
s3,1,0.040174,4.210533,0
p5,1,0.046315,3.970095,0
n2,1,0.077013,3.126838,0
s7,1,0.086097,2.945883,0
a1,1,0.118174,2.441353,0
n3,1,0.138362,2.196078,0
s1,1,0.145877,2.114838,0
n1,1,0.167075,1.908995,0
v4,1,0.169145,1.890507,0
a3,1,0.188436,1.729806,0
v3,1,0.207586,1.58818,0
p3,1,0.263472,1.250419,0
n5,1,0.359134,0.840918,0
b4,1,0.377517,0.778772,0
v1,1,0.398573,0.712627,0
n4,1,0.398664,0.712354,0
p7,1,0.399976,0.708399,0
a7,1,0.500308,0.454283,0
r1,1,0.528537,0.397204,0
s4,1,0.550425,0.356555,0
v2,1,0.550462,0.35649,0
p6,1,0.581727,0.303451,0
s6,1,0.598107,0.27786,0
a6,1,0.635438,0.224758,0
d5,1,0.635852,0.224208,0
p4,1,0.685795,0.163676,0
s5,1,0.687369,0.161948,0
d3,1,0.701572,0.146842,0
a5,1,0.745085,0.105707,0
b5,1,0.786964,0.073038,0
p1,1,0.84345,0.039,0
a8,1,0.875236,0.024653,0
p8,1,0.982804,0.000465,0
n6,1,0.989124,0.000186,0
