Feature,DoF,P Value,Chi Square,Is Significant
p3,1,5.4e-05,16.303627,1
p7,1,0.000848,11.132355,1
n1,1,0.001295,10.349964,1
a7,1,0.002081,9.476418,1
p6,1,0.005455,7.722182,1
a1,1,0.00601,7.547241,1
n5,1,0.010571,6.536086,0
n4,1,0.010946,6.47412,0
a4,1,0.012322,6.263966,0
p4,1,0.016183,5.782894,0
p8,1,0.017521,5.643455,0
p5,1,0.020526,5.366561,0
a5,1,0.022222,5.228321,0
s8,1,0.024299,5.073131,0
a3,1,0.027892,4.83472,0
d3,1,0.043834,4.062944,0
r2,1,0.047217,3.937657,0
u3,1,0.050835,3.813685,0
n6,1,0.075796,3.152818,0
d2,1,0.093636,2.810725,0
b5,1,0.096775,2.757907,0
u2,1,0.098246,2.733784,0
a2,1,0.1432,2.143229,0
s3,1,0.173881,1.849161,0
s4,1,0.201137,1.634098,0
a6,1,0.248982,1.329008,0
p10,1,0.298301,1.081773,0
p9,1,0.310384,1.029042,0
v1,1,0.324459,0.970886,0
d5,1,0.326588,0.962379,0
s7,1,0.346654,0.885669,0
s2,1,0.383869,0.758275,0
v2,1,0.524612,0.404817,0
n3,1,0.538822,0.377727,0
a8,1,0.6024,0.271392,0
b4,1,0.62458,0.239483,0
r4,1,0.731406,0.117825,0
s6,1,0.772332,0.083709,0
v4,1,0.773445,0.08287,0
d4,1,0.783178,0.075724,0
s5,1,0.80047,0.063877,0
n2,1,0.809307,0.058235,0
p2,1,0.815536,0.054424,0
r1,1,0.830669,0.045729,0
p12,1,0.863911,0.029377,0
b2,1,0.867651,0.02777,0
b3,1,0.867651,0.02777,0
u1,1,0.868601,0.027369,0
p1,1,0.887473,0.020023,0
s1,1,0.89575,0.017169,0
d1,1,0.9023,0.015069,0
v3,1,0.922933,0.009359,0
r3,1,0.971128,0.00131,0
