Feature,DoF,P Value,Chi Square,Is Significant
u1,1,0.021665,5.272468,0
n1,1,0.193076,1.69399,0
v1,1,0.283904,1.148304,0
a4,1,0.357043,0.848266,0
s6,1,0.42219,0.644212,0
v2,1,0.428132,0.627886,0
v4,1,0.460402,0.544917,0
a2,1,0.487608,0.4818,0
s3,1,0.644791,0.21253,0
s8,1,0.64586,0.211159,0
n5,1,0.687266,0.162061,0
a5,1,0.77435,0.082191,0
b4,1,0.797333,0.065946,0
v3,1,0.83245,0.044758,0
d3,1,0.867932,0.027651,0
n3,1,0.89303,0.018083,0
a3,1,0.914232,0.0116,0
a6,1,0.941136,0.005453,0
s2,1,0.947179,0.004389,0
n6,1,0.955683,0.003088,0
s7,1,0.955683,0.003088,0
n2,1,0.978625,0.000718,0
b3,1,0.987348,0.000251,0
b2,1,0.987348,0.000251,0
a7,1,1.0,0.0,0
