Feature,DoF,P Value,Chi Square,Is Significant
s8,1,2e-06,22.383773,1
p12,1,5e-06,20.683901,1
s2,1,2e-05,18.185937,1
p9,1,4.7e-05,16.563501,1
s7,1,0.000121,14.782376,1
s3,1,0.000986,10.854032,1
d2,1,0.002456,9.173389,1
b3,1,0.002726,8.982138,1
b2,1,0.002726,8.982138,1
p5,1,0.002872,8.887294,1
p6,1,0.004992,7.882287,1
u1,1,0.005372,7.74981,1
p8,1,0.005753,7.626198,1
a2,1,0.007354,7.184378,1
p4,1,0.009925,6.648315,1
s6,1,0.010361,6.571811,0
p3,1,0.010976,6.469217,0
n5,1,0.011237,6.427517,0
a4,1,0.018733,5.526291,0
v1,1,0.027978,4.829419,0
n4,1,0.038807,4.269276,0
n6,1,0.043157,4.089247,0
v2,1,0.058857,3.569293,0
r1,1,0.06034,3.528019,0
p11,1,0.063409,3.445901,0
a5,1,0.076986,3.1274,0
d5,1,0.082594,3.013113,0
a3,1,0.096787,2.757703,0
n1,1,0.143818,2.136628,0
v3,1,0.168444,1.896735,0
p1,1,0.209589,1.574263,0
b4,1,0.225896,1.466518,0
v4,1,0.374355,0.789159,0
s4,1,0.514454,0.424998,0
d3,1,0.52414,0.405739,0
a6,1,0.54417,0.367866,0
n3,1,0.619247,0.246927,0
n2,1,0.627589,0.235345,0
a7,1,0.641397,0.21692,0
a8,1,0.729494,0.119576,0
b5,1,0.768743,0.086447,0
p7,1,0.841368,0.040058,0
u2,1,0.847421,0.037022,0
s1,1,0.854542,0.033608,0
a1,1,0.894417,0.017614,0
p2,1,0.918705,0.010417,0
u3,1,0.963197,0.002129,0
s5,1,0.964593,0.001971,0
