Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,71.161528,1
r4,1,6.9e-05,15.827848,1
s8,1,0.000149,14.386021,1
n6,1,0.001037,10.760095,1
p2,1,0.001529,10.043439,1
v4,1,0.001886,9.657301,1
r3,1,0.002154,9.413229,1
p6,1,0.002333,9.267038,1
v2,1,0.002847,8.903113,1
s5,1,0.003411,8.573399,1
d4,1,0.003545,8.503457,1
s2,1,0.004344,8.134314,1
d1,1,0.005421,7.733447,1
r1,1,0.005972,7.558829,1
s6,1,0.006739,7.341335,1
d3,1,0.006999,7.273236,1
a7,1,0.012598,6.224746,0
p8,1,0.015921,5.811626,0
d5,1,0.025858,4.965468,0
p7,1,0.027336,4.869471,0
n2,1,0.034361,4.476631,0
n1,1,0.057142,3.618462,0
s7,1,0.06056,3.521978,0
s4,1,0.076823,3.130873,0
a6,1,0.086291,2.942233,0
v1,1,0.095262,2.783123,0
v3,1,0.100602,2.695973,0
u1,1,0.168136,1.899487,0
n5,1,0.215665,1.532986,0
n3,1,0.219575,1.507149,0
n4,1,0.224328,1.476471,0
p12,1,0.246638,1.342245,0
p5,1,0.267079,1.231687,0
p1,1,0.348047,0.880566,0
a5,1,0.361128,0.833968,0
s3,1,0.364773,0.821395,0
p4,1,0.387894,0.745533,0
s1,1,0.468022,0.526642,0
a3,1,0.519537,0.414813,0
a2,1,0.540606,0.374418,0
a4,1,0.568422,0.32533,0
b5,1,0.570548,0.321767,0
p3,1,0.630746,0.231051,0
d2,1,0.679633,0.170539,0
b3,1,0.822538,0.050302,0
b2,1,0.822538,0.050302,0
b4,1,0.831257,0.045407,0
u3,1,0.838303,0.041642,0
a8,1,0.866744,0.028156,0
u2,1,0.917259,0.010792,0
