Feature,DoF,P Value,Chi Square,Is Significant
u1,1,0.017622,5.633349,0
p2,1,0.020708,5.351202,0
p7,1,0.048367,3.897186,0
s6,1,0.27066,1.2134,0
n1,1,0.317188,1.000506,0
a4,1,0.331786,0.941916,0
s7,1,0.333123,0.936718,0
s2,1,0.364756,0.821452,0
p3,1,0.368066,0.810182,0
v2,1,0.373962,0.790458,0
b3,1,0.389448,0.740666,0
b2,1,0.389448,0.740666,0
p11,1,0.396574,0.718689,0
v1,1,0.410536,0.677249,0
v3,1,0.467675,0.527464,0
p1,1,0.491898,0.472371,0
p6,1,0.500635,0.453591,0
a5,1,0.521027,0.41186,0
s3,1,0.531196,0.392102,0
a2,1,0.533711,0.387321,0
p9,1,0.547243,0.362279,0
n5,1,0.585348,0.297668,0
n6,1,0.600638,0.274034,0
a6,1,0.618127,0.24851,0
v4,1,0.624258,0.239928,0
b5,1,0.639802,0.219001,0
s8,1,0.687867,0.161404,0
u3,1,0.691565,0.157397,0
b4,1,0.716049,0.13231,0
n2,1,0.728236,0.120737,0
p4,1,0.732873,0.11649,0
d3,1,0.767658,0.087285,0
a3,1,0.801183,0.063411,0
u2,1,0.812858,0.056046,0
n3,1,0.833634,0.044118,0
a7,1,0.850579,0.035487,0
p8,1,0.886742,0.020286,0
