Feature,DoF,P Value,Chi Square,Is Significant
p9,1,1.9e-05,18.289001,1
s2,1,0.143601,2.138946,0
s6,1,0.225181,1.471041,0
s7,1,0.229685,1.44281,0
s5,1,0.267235,1.230885,0
s4,1,0.316883,1.001768,0
s8,1,0.319005,0.993023,0
d5,1,0.323818,0.973464,0
r3,1,0.325357,0.967289,0
a7,1,0.353848,0.85961,0
d1,1,0.412762,0.670831,0
d3,1,0.446259,0.580137,0
r2,1,0.483863,0.490144,0
b1,1,0.484793,0.488063,0
a5,1,0.521071,0.411774,0
n5,1,0.531282,0.391938,0
a3,1,0.536846,0.381416,0
a2,1,0.541962,0.371916,0
d4,1,0.567267,0.327277,0
s3,1,0.569106,0.32418,0
p3,1,0.585937,0.296735,0
p4,1,0.656893,0.19732,0
u1,1,0.675902,0.174775,0
a8,1,0.677229,0.173262,0
d2,1,0.685346,0.16417,0
r1,1,0.686775,0.162599,0
b4,1,0.690052,0.159029,0
v1,1,0.707232,0.141058,0
p6,1,0.711577,0.136707,0
a4,1,0.731199,0.118014,0
v3,1,0.752182,0.099707,0
v4,1,0.772696,0.083435,0
p1,1,0.78122,0.077134,0
s1,1,0.792253,0.069372,0
r4,1,0.823,0.050036,0
n3,1,0.82364,0.049669,0
p5,1,0.823974,0.049478,0
n1,1,0.827167,0.047671,0
p7,1,0.836045,0.042831,0
n4,1,0.837194,0.042224,0
p8,1,0.840975,0.040259,0
n6,1,0.881304,0.022295,0
u2,1,0.894995,0.01742,0
b5,1,0.895816,0.017147,0
a1,1,0.92372,0.009168,0
u3,1,0.933767,0.006907,0
n2,1,0.936802,0.006287,0
p12,1,0.941172,0.005446,0
v2,1,0.951529,0.003695,0
b2,1,0.969558,0.001456,0
b3,1,0.969558,0.001456,0
p2,1,0.976069,0.0009,0
a6,1,0.98972,0.000166,0
