Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,25.750239,1
p3,1,0.002509,9.133705,1
p7,1,0.006854,7.310957,1
n5,1,0.008943,6.834226,1
s8,1,0.017002,5.696214,0
p4,1,0.017608,5.634739,0
s7,1,0.042652,4.109156,0
a5,1,0.04352,4.075072,0
p6,1,0.055453,3.668404,0
s2,1,0.060589,3.521192,0
n4,1,0.061094,3.507434,0
a3,1,0.070862,3.262945,0
p8,1,0.095024,2.787134,0
s6,1,0.110623,2.545298,0
p2,1,0.123115,2.377238,0
u3,1,0.123269,2.375291,0
p11,1,0.149203,2.080381,0
u2,1,0.152634,2.045728,0
s5,1,0.169567,1.886767,0
v1,1,0.179076,1.805277,0
n1,1,0.180085,1.796926,0
p5,1,0.184483,1.761133,0
a4,1,0.190022,1.717445,0
s3,1,0.207195,1.590915,0
a1,1,0.216202,1.529403,0
v4,1,0.233505,1.419386,0
r4,1,0.329363,0.951401,0
d2,1,0.362605,0.82885,0
b5,1,0.38182,0.764833,0
r1,1,0.392141,0.732292,0
a2,1,0.412913,0.670399,0
d4,1,0.433404,0.613685,0
d5,1,0.457276,0.552554,0
d1,1,0.465478,0.532691,0
n3,1,0.468063,0.526546,0
s1,1,0.545643,0.36518,0
n6,1,0.555862,0.346919,0
a7,1,0.560614,0.338643,0
v3,1,0.605781,0.266365,0
p12,1,0.658786,0.195001,0
a6,1,0.667507,0.184532,0
d3,1,0.722392,0.126212,0
n2,1,0.742606,0.107849,0
r3,1,0.758865,0.094232,0
p1,1,0.783605,0.075418,0
b3,1,0.835823,0.042948,0
b2,1,0.835823,0.042948,0
b4,1,0.841038,0.040227,0
r2,1,0.84106,0.040215,0
u1,1,0.874433,0.024974,0
v2,1,0.922154,0.009549,0
a8,1,0.924634,0.008949,0
s4,1,0.941851,0.005321,0
