Feature,DoF,P Value,Chi Square,Is Significant
p2,1,0.059779,3.543503,0
u1,1,0.112324,2.521212,0
v2,1,0.122126,2.389844,0
p7,1,0.203784,1.615042,0
p8,1,0.230873,1.435473,0
s3,1,0.342038,0.902778,0
p6,1,0.383255,0.760234,0
s7,1,0.434922,0.609645,0
s2,1,0.453966,0.560732,0
a3,1,0.463394,0.537684,0
b4,1,0.471338,0.518838,0
b2,1,0.487857,0.48125,0
b3,1,0.487857,0.48125,0
v4,1,0.488288,0.480296,0
n1,1,0.490279,0.475913,0
a4,1,0.518008,0.417857,0
n5,1,0.525099,0.403867,0
a5,1,0.540194,0.37518,0
u3,1,0.540818,0.374026,0
p1,1,0.5974,0.278935,0
a6,1,0.616132,0.251342,0
s8,1,0.667399,0.184659,0
s6,1,0.673858,0.177123,0
v1,1,0.720015,0.128479,0
v3,1,0.731077,0.118125,0
p3,1,0.748324,0.102944,0
n6,1,0.772625,0.083488,0
a7,1,0.782691,0.076073,0
n3,1,0.826403,0.0481,0
n2,1,0.826403,0.0481,0
p4,1,0.828917,0.046695,0
u2,1,0.848936,0.036281,0
p9,1,0.862168,0.030142,0
b5,1,0.885014,0.020914,0
d3,1,0.927168,0.008355,0
a2,1,1.0,0.0,0
