Feature,DoF,P Value,Chi Square,Is Significant
p2,1,0.000178,14.054983,1
p11,1,0.00852,6.920704,1
p7,1,0.038404,4.287045,0
u1,1,0.038805,4.269373,0
n1,1,0.053409,3.731082,0
v4,1,0.056142,3.647833,0
p9,1,0.093763,2.808556,0
a4,1,0.207207,1.590836,0
a6,1,0.276079,1.186292,0
v3,1,0.325361,0.967274,0
s7,1,0.3991,0.711035,0
s2,1,0.469025,0.524273,0
p6,1,0.469558,0.523015,0
p3,1,0.471792,0.517777,0
s6,1,0.478749,0.501711,0
a2,1,0.501751,0.45123,0
p1,1,0.521732,0.410469,0
s3,1,0.565267,0.330666,0
a5,1,0.579116,0.307666,0
a7,1,0.585984,0.29666,0
v1,1,0.598855,0.276726,0
p4,1,0.608669,0.262118,0
b3,1,0.629052,0.233348,0
b2,1,0.629052,0.233348,0
n6,1,0.648393,0.207932,0
b4,1,0.650323,0.205493,0
n5,1,0.675904,0.174773,0
d3,1,0.738141,0.111767,0
v2,1,0.767857,0.087131,0
p8,1,0.793711,0.06838,0
s8,1,0.795428,0.06722,0
b5,1,0.826953,0.047791,0
u2,1,0.863365,0.029616,0
u3,1,0.878606,0.023328,0
n2,1,0.908526,0.013201,0
a3,1,0.911782,0.012275,0
n3,1,0.914103,0.011635,0
