Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,96.947319,1
p2,1,0.0,32.333998,1
p8,1,0.0,31.64043,1
r3,1,0.0,26.773925,1
p7,1,0.0,25.625366,1
r4,1,1e-06,25.062718,1
n5,1,1e-06,24.00491,1
p4,1,1.4e-05,18.922175,1
n6,1,1.5e-05,18.724682,1
s8,1,2.2e-05,17.983907,1
v4,1,9.8e-05,15.178704,1
a5,1,0.000145,14.435157,1
a3,1,0.00016,14.25391,1
p3,1,0.000322,12.937171,1
v1,1,0.000804,11.232248,1
r1,1,0.000823,11.189562,1
s7,1,0.001471,10.115202,1
n4,1,0.001661,9.891056,1
s2,1,0.002476,9.157965,1
s3,1,0.002494,9.145203,1
p6,1,0.002864,8.892312,1
v2,1,0.003451,8.552353,1
a6,1,0.005779,7.617912,1
p5,1,0.007154,7.233906,1
r2,1,0.007351,7.18502,1
d1,1,0.011332,6.412438,0
s6,1,0.011798,6.340973,0
s5,1,0.013943,6.045337,0
b5,1,0.026894,4.897595,0
p12,1,0.028328,4.807996,0
d4,1,0.032974,4.54711,0
v3,1,0.036539,4.371752,0
a7,1,0.046211,3.97388,0
u2,1,0.050342,3.830033,0
d3,1,0.060236,3.530879,0
s1,1,0.108392,2.57751,0
d5,1,0.10971,2.55839,0
u1,1,0.111832,2.528145,0
n2,1,0.145799,2.115663,0
a4,1,0.178617,1.80909,0
a2,1,0.189672,1.720161,0
n3,1,0.206311,1.597123,0
d2,1,0.307836,1.039938,0
b3,1,0.39483,0.724016,0
b2,1,0.39483,0.724016,0
n1,1,0.469717,0.522641,0
a1,1,0.535408,0.384116,0
u3,1,0.601412,0.272872,0
u4,1,0.604642,0.268051,0
a8,1,0.687453,0.161856,0
p1,1,0.723549,0.125118,0
s4,1,0.724312,0.124399,0
b4,1,0.799892,0.064255,0
