Feature,DoF,P Value,Chi Square,Is Significant
p2,1,0.002312,9.283365,1
p4,1,0.016277,5.772653,0
s4,1,0.01868,5.531239,0
n6,1,0.020945,5.331367,0
p3,1,0.021182,5.311732,0
r3,1,0.036864,4.35668,0
p8,1,0.04335,4.0817,0
n5,1,0.088287,2.905336,0
s1,1,0.092749,2.826008,0
p12,1,0.099302,2.716715,0
u2,1,0.109748,2.55785,0
n4,1,0.113444,2.505576,0
p7,1,0.148718,2.085356,0
d4,1,0.160234,1.972014,0
v1,1,0.196507,1.668148,0
d3,1,0.212206,1.556309,0
p1,1,0.261433,1.261151,0
a2,1,0.276831,1.182583,0
b5,1,0.281633,1.159192,0
d1,1,0.293916,1.101595,0
u3,1,0.370744,0.80117,0
v4,1,0.37417,0.789768,0
u1,1,0.381572,0.765632,0
p9,1,0.397554,0.715711,0
a8,1,0.440405,0.595228,0
s7,1,0.441903,0.591336,0
a5,1,0.4431,0.588241,0
a7,1,0.445757,0.581418,0
a4,1,0.447799,0.576218,0
n1,1,0.478661,0.501914,0
a3,1,0.487517,0.482002,0
d2,1,0.543166,0.369704,0
s3,1,0.555203,0.348079,0
b4,1,0.565894,0.329601,0
d5,1,0.601736,0.272386,0
r4,1,0.637541,0.221973,0
s2,1,0.657647,0.196394,0
n3,1,0.740432,0.109748,0
s6,1,0.762659,0.091199,0
n2,1,0.778797,0.078898,0
p6,1,0.787755,0.072483,0
b3,1,0.797547,0.065804,0
b2,1,0.797547,0.065804,0
p5,1,0.824879,0.048962,0
v2,1,0.854593,0.033585,0
s5,1,0.902792,0.014917,0
r1,1,0.913779,0.011723,0
a6,1,0.922426,0.009482,0
v3,1,0.963245,0.002124,0
s8,1,0.994297,5.1e-05,0
