Feature,DoF,P Value,Chi Square,Is Significant
a3,1,0.010316,6.579413,0
r3,1,0.013305,6.128137,0
p3,1,0.01351,6.101016,0
a1,1,0.019376,5.467248,0
d2,1,0.02783,4.838582,0
n1,1,0.036333,4.381409,0
a4,1,0.039042,4.259028,0
s8,1,0.042757,4.104991,0
s7,1,0.047664,3.92179,0
s2,1,0.050987,3.808711,0
n5,1,0.068219,3.325365,0
s3,1,0.092564,2.829207,0
n6,1,0.095349,2.78167,0
a2,1,0.121122,2.402753,0
p6,1,0.135843,2.224429,0
b5,1,0.136808,2.213504,0
a5,1,0.149862,2.073652,0
p4,1,0.171343,1.871153,0
r4,1,0.181365,1.786404,0
u2,1,0.188872,1.726392,0
v2,1,0.193821,1.68833,0
v4,1,0.19461,1.682369,0
p7,1,0.210889,1.565311,0
p5,1,0.226749,1.461138,0
u3,1,0.238855,1.38734,0
r2,1,0.252214,1.311001,0
p9,1,0.267925,1.227339,0
a7,1,0.300022,1.074096,0
d3,1,0.300352,1.072629,0
a6,1,0.307269,1.042379,0
s5,1,0.329682,0.950147,0
p2,1,0.388284,0.74431,0
b4,1,0.423924,0.639413,0
s1,1,0.488467,0.479901,0
u1,1,0.549683,0.357886,0
n2,1,0.560603,0.338661,0
n4,1,0.59859,0.277128,0
s6,1,0.650363,0.205442,0
p1,1,0.724202,0.124502,0
p12,1,0.746684,0.104339,0
d1,1,0.74834,0.102931,0
a8,1,0.799737,0.064357,0
v1,1,0.804725,0.061126,0
v3,1,0.855185,0.033309,0
b3,1,0.87057,0.026548,0
b2,1,0.87057,0.026548,0
d4,1,0.877885,0.023609,0
p8,1,0.911514,0.01235,0
n3,1,0.931719,0.007341,0
r1,1,0.939856,0.005693,0
d5,1,0.975967,0.000908,0
s4,1,0.988878,0.000194,0
