Feature,DoF,P Value,Chi Square,Is Significant
r3,1,0.08081,3.048541,0
p8,1,0.139464,2.183863,0
n5,1,0.192105,1.701398,0
n6,1,0.246524,1.342895,0
p4,1,0.248965,1.3291,0
p3,1,0.261211,1.262328,0
n4,1,0.274603,1.193608,0
r4,1,0.27657,1.183866,0
p2,1,0.288222,1.127908,0
p9,1,0.339964,0.910566,0
p5,1,0.367816,0.811029,0
p7,1,0.375243,0.786229,0
p12,1,0.398101,0.714055,0
a5,1,0.399904,0.708615,0
b2,1,0.424013,0.639167,0
b3,1,0.424013,0.639167,0
b1,1,0.447871,0.576035,0
v4,1,0.450741,0.568788,0
v1,1,0.480808,0.49703,0
a6,1,0.502286,0.450103,0
s4,1,0.506972,0.440312,0
v2,1,0.540731,0.374186,0
u2,1,0.556994,0.344935,0
v3,1,0.593285,0.285243,0
a8,1,0.603252,0.270119,0
s1,1,0.620053,0.245793,0
s3,1,0.650226,0.205616,0
a3,1,0.654871,0.199814,0
s5,1,0.676286,0.174337,0
d1,1,0.686608,0.162782,0
a1,1,0.707258,0.141032,0
a2,1,0.70899,0.139288,0
s8,1,0.729219,0.11983,0
d4,1,0.758541,0.094493,0
n1,1,0.760367,0.093024,0
u1,1,0.785402,0.07414,0
r1,1,0.810145,0.057715,0
s6,1,0.817524,0.053237,0
b5,1,0.841649,0.039914,0
a4,1,0.843588,0.03893,0
p1,1,0.861333,0.030512,0
d5,1,0.864496,0.029123,0
p6,1,0.873186,0.025476,0
s7,1,0.892581,0.018236,0
u3,1,0.898222,0.01636,0
d2,1,0.899565,0.015929,0
n2,1,0.904466,0.014405,0
r2,1,0.913804,0.011716,0
s2,1,0.928227,0.008114,0
d3,1,0.931776,0.007329,0
b4,1,0.950432,0.003864,0
n3,1,0.980075,0.000624,0
a7,1,0.992237,9.5e-05,0
