Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,166.282423,1
n6,1,0.0,61.63378,1
p2,1,0.0,60.563297,1
r3,1,0.0,59.255814,1
r4,1,0.0,52.157711,1
p8,1,0.0,42.298731,1
v4,1,0.0,41.717225,1
p7,1,1e-06,24.956507,1
p4,1,3e-06,21.707175,1
n5,1,8e-06,19.92104,1
v2,1,9e-06,19.75593,1
n4,1,1.6e-05,18.671575,1
r2,1,3e-05,17.437967,1
v1,1,0.000124,14.728122,1
s6,1,0.000228,13.585606,1
r1,1,0.000407,12.500359,1
p12,1,0.000425,12.417878,1
s8,1,0.000521,12.037324,1
a6,1,0.000989,10.848665,1
p3,1,0.001946,9.599869,1
a5,1,0.001953,9.593266,1
s1,1,0.003889,8.335022,1
d1,1,0.0054,7.740293,1
d4,1,0.006988,7.27604,1
d5,1,0.007526,7.142951,1
a7,1,0.009007,6.82137,1
d3,1,0.011751,6.348062,0
a1,1,0.012421,6.24976,0
v3,1,0.01274,6.204796,0
p6,1,0.012907,6.18188,0
s7,1,0.020612,5.359266,0
p5,1,0.028486,4.798412,0
n2,1,0.031537,4.623478,0
s2,1,0.055789,3.658338,0
u2,1,0.066214,3.374477,0
s5,1,0.071059,3.258392,0
s3,1,0.096652,2.759933,0
n1,1,0.109766,2.557592,0
b2,1,0.126849,2.330649,0
b3,1,0.126849,2.330649,0
n3,1,0.130802,2.282965,0
a3,1,0.229471,1.444138,0
d2,1,0.233075,1.421998,0
a8,1,0.285591,1.140292,0
b4,1,0.296492,1.089908,0
u3,1,0.330226,0.948012,0
u1,1,0.418482,0.654574,0
s4,1,0.485679,0.486086,0
a4,1,0.74832,0.102948,0
p1,1,0.835857,0.04293,0
b5,1,0.886951,0.020211,0
a2,1,0.964208,0.002014,0
