Feature,DoF,P Value,Chi Square,Is Significant
p12,1,0.000429,12.399938,1
a2,1,0.004159,8.213072,1
p5,1,0.041128,4.17073,0
s7,1,0.047499,3.927633,0
a4,1,0.050376,3.828899,0
d2,1,0.056741,3.630179,0
u1,1,0.060494,3.523799,0
s1,1,0.112257,2.522151,0
v3,1,0.134548,2.239234,0
p3,1,0.137998,2.200142,0
s6,1,0.213673,1.546361,0
p4,1,0.23192,1.429044,0
a6,1,0.249439,1.326442,0
v1,1,0.258559,1.276455,0
p7,1,0.38995,0.739096,0
a1,1,0.429333,0.624626,0
p6,1,0.429408,0.624424,0
b4,1,0.429826,0.623293,0
p2,1,0.448013,0.575673,0
p8,1,0.528791,0.396714,0
p1,1,0.541101,0.373503,0
d5,1,0.568074,0.325916,0
a5,1,0.585764,0.297009,0
r1,1,0.642855,0.215028,0
d3,1,0.644144,0.213364,0
a7,1,0.682889,0.166892,0
s5,1,0.693618,0.155197,0
n4,1,0.764718,0.089575,0
v2,1,0.800736,0.063703,0
b5,1,0.897541,0.016581,0
a8,1,0.99644,2e-05,0
s4,1,1.0,0.0,0
