Feature,DoF,P Value,Chi Square,Is Significant
p10,1,0.0,26.303293,1
p7,1,1.1e-05,19.324855,1
p8,1,1.6e-05,18.634437,1
p3,1,0.000105,15.048548,1
p4,1,0.000255,13.37557,1
n4,1,0.000291,13.129746,1
p2,1,0.000315,12.979547,1
n5,1,0.000404,12.514187,1
p9,1,0.000461,12.265769,1
r3,1,0.004993,7.881936,1
s8,1,0.007952,7.044192,1
p6,1,0.00899,6.824907,1
r4,1,0.013148,6.149068,0
a5,1,0.013971,6.041808,0
n6,1,0.014712,5.950586,0
v1,1,0.028224,4.814327,0
v4,1,0.028894,4.773902,0
u3,1,0.036906,4.354763,0
p5,1,0.041292,4.163973,0
u2,1,0.041761,4.144864,0
a3,1,0.064877,3.408112,0
p12,1,0.06712,3.352079,0
s7,1,0.105113,2.626195,0
s1,1,0.117791,2.446454,0
r1,1,0.135095,2.232956,0
s4,1,0.146611,2.107164,0
b5,1,0.154561,2.026654,0
s3,1,0.182722,1.775345,0
n1,1,0.193859,1.688044,0
v2,1,0.194202,1.685449,0
s6,1,0.199739,1.644284,0
n3,1,0.263801,1.248698,0
a4,1,0.286463,1.136168,0
a7,1,0.289729,1.120879,0
a8,1,0.331575,0.942738,0
s2,1,0.356754,0.849286,0
v3,1,0.364023,0.823966,0
d4,1,0.36872,0.807973,0
s5,1,0.442736,0.589181,0
d3,1,0.466899,0.529306,0
d1,1,0.554903,0.348607,0
b4,1,0.570152,0.322428,0
a6,1,0.644687,0.212664,0
n2,1,0.654558,0.200202,0
a1,1,0.691044,0.157957,0
d5,1,0.741511,0.108803,0
d2,1,0.777384,0.079936,0
b3,1,0.861262,0.030544,0
b2,1,0.861262,0.030544,0
a2,1,0.870203,0.0267,0
r2,1,0.918763,0.010402,0
u1,1,0.9188,0.010393,0
p1,1,0.981001,0.000567,0
