Feature,DoF,P Value,Chi Square,Is Significant
r3,1,0.015218,5.891009,0
r4,1,0.027672,4.84839,0
p2,1,0.048356,3.897558,0
n6,1,0.084581,2.974607,0
v4,1,0.095971,2.77126,0
p9,1,0.110532,2.546594,0
r1,1,0.127016,2.328604,0
n2,1,0.142962,2.145783,0
b1,1,0.162076,1.954752,0
s8,1,0.168724,1.89424,0
p6,1,0.174984,1.839718,0
n3,1,0.220757,1.499445,0
v2,1,0.222475,1.488334,0
s1,1,0.26414,1.246926,0
p7,1,0.295815,1.092964,0
p8,1,0.320791,0.98572,0
r2,1,0.328271,0.955706,0
a1,1,0.363177,0.826877,0
n4,1,0.370827,0.80089,0
b4,1,0.372894,0.793997,0
u3,1,0.419902,0.650591,0
s5,1,0.42685,0.631378,0
v1,1,0.448838,0.573585,0
p3,1,0.448924,0.573368,0
p1,1,0.453546,0.561775,0
a2,1,0.456661,0.554066,0
s4,1,0.496854,0.461649,0
n1,1,0.530524,0.393388,0
d4,1,0.542255,0.371376,0
p12,1,0.563163,0.334257,0
d2,1,0.584336,0.299277,0
d1,1,0.6218,0.243346,0
u2,1,0.634104,0.226537,0
a8,1,0.642703,0.215225,0
s6,1,0.642744,0.215171,0
s7,1,0.681479,0.168466,0
p5,1,0.723193,0.125454,0
a6,1,0.729043,0.119992,0
s2,1,0.738793,0.11119,0
u1,1,0.757318,0.095484,0
a5,1,0.802605,0.062489,0
b3,1,0.843949,0.038748,0
b2,1,0.843949,0.038748,0
v3,1,0.898264,0.016347,0
p4,1,0.902257,0.015083,0
d3,1,0.917483,0.010734,0
a4,1,0.921975,0.009593,0
a3,1,0.923987,0.009104,0
a7,1,0.935009,0.00665,0
d5,1,0.951574,0.003688,0
n5,1,0.976644,0.000857,0
s3,1,0.98194,0.000512,0
b5,1,0.991649,0.00011,0
