Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.000625,11.700062,1
s7,1,0.003141,8.723602,1
s2,1,0.004826,7.943411,1
s5,1,0.010473,6.552534,0
s6,1,0.012032,6.306193,0
s8,1,0.026346,4.933184,0
p3,1,0.069577,3.292971,0
n5,1,0.133025,2.256847,0
u3,1,0.155846,2.01408,0
r3,1,0.164265,1.934515,0
a6,1,0.177474,1.818648,0
d5,1,0.18366,1.767754,0
p4,1,0.197622,1.65986,0
a3,1,0.215454,1.534398,0
p1,1,0.217082,1.523558,0
d2,1,0.254934,1.296059,0
s4,1,0.26373,1.249073,0
s3,1,0.288179,1.128109,0
p6,1,0.316379,1.003858,0
v1,1,0.325665,0.966058,0
p8,1,0.331217,0.944135,0
n1,1,0.354187,0.8584,0
a1,1,0.401965,0.702441,0
p12,1,0.454516,0.559366,0
a5,1,0.479864,0.499173,0
a4,1,0.495464,0.464639,0
r4,1,0.531752,0.391042,0
u2,1,0.541255,0.373219,0
b4,1,0.543823,0.368501,0
a8,1,0.579133,0.307638,0
a2,1,0.613101,0.255684,0
p7,1,0.641539,0.216735,0
v3,1,0.65,0.2059,0
d1,1,0.664462,0.188149,0
n4,1,0.682162,0.167702,0
v2,1,0.683508,0.166204,0
d4,1,0.720996,0.12754,0
p5,1,0.726336,0.122502,0
n3,1,0.769117,0.08616,0
b2,1,0.794576,0.067794,0
b3,1,0.794576,0.067794,0
n2,1,0.80526,0.060785,0
r1,1,0.814321,0.055157,0
b5,1,0.823334,0.049845,0
a7,1,0.830172,0.046002,0
r2,1,0.865426,0.028721,0
d3,1,0.891459,0.018621,0
p2,1,0.97315,0.001133,0
v4,1,0.979049,0.00069,0
u1,1,0.979773,0.000643,0
n6,1,0.983035,0.000452,0
s1,1,0.993955,5.7e-05,0
