Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,104.596033,1
p2,1,0.0,46.857008,1
p7,1,0.0,42.625462,1
p8,1,0.0,41.733164,1
r3,1,0.0,36.609003,1
r4,1,0.0,34.796918,1
s8,1,0.0,31.550366,1
v4,1,0.0,27.259796,1
n6,1,0.0,25.592193,1
p6,1,1e-06,24.710714,1
p4,1,1e-06,24.612318,1
n5,1,2e-06,23.115268,1
n4,1,4e-06,21.398033,1
p3,1,3.1e-05,17.356915,1
r1,1,7.5e-05,15.671083,1
v1,1,8.7e-05,15.397212,1
v2,1,0.000351,12.775249,1
a5,1,0.000441,12.351124,1
s2,1,0.000459,12.273533,1
s7,1,0.000476,12.208496,1
s6,1,0.00057,11.871017,1
s5,1,0.001179,10.523626,1
a3,1,0.003617,8.466984,1
s1,1,0.009444,6.736827,1
p5,1,0.00987,6.658168,1
s3,1,0.012857,6.188657,0
r2,1,0.013039,6.163827,0
d4,1,0.013179,6.14495,0
u2,1,0.014689,5.953447,0
p12,1,0.015335,5.877558,0
d1,1,0.018167,5.579994,0
n3,1,0.018332,5.564182,0
n2,1,0.020044,5.408067,0
u3,1,0.022556,5.202354,0
v3,1,0.042886,4.099898,0
d5,1,0.103417,2.652034,0
b5,1,0.113269,2.508002,0
a6,1,0.117166,2.454802,0
a4,1,0.18135,1.786523,0
d3,1,0.284708,1.144478,0
n1,1,0.313775,1.014718,0
a1,1,0.324001,0.972725,0
a8,1,0.342213,0.902125,0
s4,1,0.422644,0.642951,0
u1,1,0.459564,0.546958,0
d2,1,0.468968,0.524407,0
a7,1,0.532798,0.389051,0
b4,1,0.585766,0.297005,0
a2,1,0.659226,0.194466,0
b2,1,0.786587,0.073303,0
b3,1,0.786587,0.073303,0
p1,1,0.797274,0.065985,0
