Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,40.391095,1
a7,1,0.000467,12.242238,1
n6,1,0.000657,11.606706,1
n1,1,0.002413,9.205777,1
r2,1,0.003024,8.792861,1
d3,1,0.006431,7.42545,1
a1,1,0.007911,7.053609,1
p3,1,0.008747,6.873839,1
v4,1,0.02412,5.08598,0
a4,1,0.029408,4.743563,0
r4,1,0.045168,4.012343,0
u4,1,0.048367,3.89719,0
d5,1,0.049722,3.850822,0
b5,1,0.060356,3.527572,0
p7,1,0.062915,3.45882,0
s6,1,0.063956,3.431715,0
p2,1,0.067914,3.332722,0
p6,1,0.073534,3.202316,0
a3,1,0.088153,2.907776,0
d2,1,0.090597,2.863728,0
s4,1,0.117699,2.447673,0
v2,1,0.125,2.35353,0
a6,1,0.145533,2.118456,0
n4,1,0.149009,2.082368,0
r3,1,0.150423,2.067951,0
p5,1,0.152641,2.045657,0
u3,1,0.197854,1.658142,0
n5,1,0.250355,1.321324,0
s5,1,0.251728,1.313687,0
a5,1,0.253576,1.303492,0
u2,1,0.264178,1.24673,0
p8,1,0.264609,1.244483,0
a2,1,0.307413,1.041759,0
p4,1,0.320005,0.988924,0
p12,1,0.354145,0.858549,0
s8,1,0.403148,0.698915,0
d1,1,0.407633,0.685695,0
s3,1,0.410092,0.678535,0
v3,1,0.451629,0.56656,0
b2,1,0.525644,0.402806,0
b3,1,0.525644,0.402806,0
d4,1,0.529767,0.394838,0
n2,1,0.544143,0.367916,0
r1,1,0.567019,0.327696,0
b4,1,0.59341,0.28505,0
s1,1,0.621067,0.244371,0
p1,1,0.74585,0.105052,0
a8,1,0.753615,0.098518,0
s2,1,0.786904,0.07308,0
n3,1,0.805965,0.060336,0
v1,1,0.823835,0.049557,0
s7,1,0.853132,0.034271,0
u1,1,0.95045,0.003862,0
