Feature,DoF,P Value,Chi Square,Is Significant
r4,1,0.000312,12.99579,1
p2,1,0.000423,12.427518,1
r3,1,0.000587,11.815591,1
n6,1,0.000823,11.188546,1
p9,1,0.007645,7.114897,1
r1,1,0.026745,4.907179,0
p3,1,0.028581,4.792692,0
n1,1,0.033371,4.526647,0
v4,1,0.038515,4.282122,0
n2,1,0.049155,3.870069,0
r2,1,0.053537,3.727082,0
s8,1,0.087916,2.912133,0
b4,1,0.10553,2.61992,0
n3,1,0.10627,2.608827,0
a1,1,0.111552,2.532098,0
s1,1,0.119632,2.422127,0
v2,1,0.168292,1.89809,0
d2,1,0.184803,1.758574,0
a2,1,0.209511,1.574799,0
p5,1,0.222865,1.485828,0
n4,1,0.248546,1.331456,0
p6,1,0.252498,1.30943,0
s5,1,0.252498,1.30943,0
p12,1,0.253277,1.305134,0
a6,1,0.302451,1.063356,0
d4,1,0.312356,1.020689,0
p1,1,0.334773,0.930345,0
p7,1,0.366731,0.81471,0
a3,1,0.380122,0.770308,0
s7,1,0.394057,0.726388,0
a7,1,0.4186,0.654242,0
a8,1,0.424446,0.637974,0
u1,1,0.450762,0.568735,0
d1,1,0.452192,0.565151,0
b5,1,0.455393,0.557193,0
p8,1,0.556263,0.346215,0
n5,1,0.561102,0.3378,0
a5,1,0.564357,0.332216,0
s4,1,0.574985,0.314413,0
d5,1,0.630504,0.231377,0
s6,1,0.651549,0.203953,0
v1,1,0.684415,0.165198,0
u2,1,0.693285,0.155553,0
b2,1,0.755251,0.097172,0
b3,1,0.755251,0.097172,0
d3,1,0.759859,0.093432,0
p4,1,0.831431,0.045312,0
u3,1,0.838303,0.041642,0
a4,1,0.847651,0.036908,0
s2,1,0.912371,0.012111,0
s3,1,0.929735,0.007775,0
v3,1,0.986579,0.000283,0
