Feature,DoF,P Value,Chi Square,Is Significant
a8,1,0.00233,9.2694,1
p5,1,0.005219,7.80208,1
b2,1,0.00666,7.362374,1
b3,1,0.00666,7.362374,1
a2,1,0.094541,2.795294,0
a1,1,0.094977,2.787931,0
p8,1,0.105588,2.619048,0
s8,1,0.118792,2.43318,0
d1,1,0.118792,2.43318,0
p4,1,0.180601,1.792669,0
u1,1,0.192662,1.697143,0
p7,1,0.220744,1.499529,0
d2,1,0.23211,1.427885,0
s3,1,0.23211,1.427885,0
p12,1,0.253478,1.304032,0
a4,1,0.310625,1.028018,0
s7,1,0.310755,1.027462,0
n4,1,0.363722,0.825,0
p3,1,0.369896,0.804015,0
s5,1,0.461364,0.542584,0
a6,1,0.482717,0.492719,0
p6,1,0.634775,0.225641,0
b5,1,0.636531,0.223308,0
b4,1,0.636531,0.223308,0
d5,1,0.695672,0.153013,0
r1,1,0.710238,0.138039,0
s2,1,0.871436,0.02619,0
a7,1,0.977771,0.000776,0
