Feature,DoF,P Value,Chi Square,Is Significant
a2,1,0.00154,10.030146,1
p12,1,0.007471,7.156059,1
p5,1,0.015734,5.832332,0
a4,1,0.016063,5.795973,0
d2,1,0.026366,4.93184,0
s1,1,0.039102,4.25641,0
s7,1,0.063725,3.437684,0
p3,1,0.066299,3.372349,0
u1,1,0.072857,3.217455,0
a1,1,0.123459,2.372881,0
p2,1,0.151613,2.055943,0
v3,1,0.186334,1.746364,0
p4,1,0.214832,1.53856,0
p6,1,0.243498,1.36023,0
v1,1,0.313499,1.015875,0
b4,1,0.372299,0.795976,0
a6,1,0.38373,0.758719,0
s6,1,0.387276,0.747478,0
p8,1,0.463691,0.536971,0
a5,1,0.493203,0.469532,0
p7,1,0.61035,0.259666,0
n4,1,0.642323,0.215716,0
p1,1,0.6861,0.163339,0
r1,1,0.742037,0.108344,0
a7,1,0.789731,0.071107,0
b5,1,0.814278,0.055183,0
d5,1,0.837593,0.042014,0
s4,1,0.841473,0.040004,0
s5,1,0.853127,0.034273,0
v2,1,0.956032,0.00304,0
a8,1,0.967887,0.001621,0
d3,1,0.969267,0.001484,0
