Feature,DoF,P Value,Chi Square,Is Significant
p9,1,5.4e-05,16.298128,1
p2,1,0.015463,5.86296,0
s8,1,0.019788,5.430475,0
s2,1,0.021216,5.308964,0
s7,1,0.029464,4.740285,0
s5,1,0.032585,4.567426,0
p6,1,0.045969,3.982724,0
s6,1,0.094502,2.795968,0
p8,1,0.105473,2.620773,0
n6,1,0.112073,2.524744,0
p7,1,0.116205,2.467739,0
v4,1,0.126727,2.332152,0
p4,1,0.134806,2.23627,0
r1,1,0.134882,2.235392,0
v1,1,0.143087,2.144444,0
s3,1,0.172204,1.863654,0
a3,1,0.208422,1.582354,0
n2,1,0.269648,1.218535,0
r4,1,0.306267,1.046706,0
p3,1,0.348569,0.87866,0
v2,1,0.358795,0.842107,0
r3,1,0.386502,0.749918,0
r2,1,0.394844,0.723971,0
a5,1,0.41252,0.671526,0
d2,1,0.414946,0.664585,0
d3,1,0.464953,0.533946,0
n3,1,0.473163,0.51458,0
b5,1,0.484149,0.489503,0
a7,1,0.49769,0.459859,0
d1,1,0.517999,0.417875,0
p12,1,0.533766,0.387217,0
u3,1,0.556397,0.345982,0
n5,1,0.563781,0.3332,0
s1,1,0.60502,0.267491,0
u2,1,0.643217,0.214559,0
a8,1,0.68392,0.165747,0
v3,1,0.68725,0.162078,0
b2,1,0.72072,0.127804,0
b3,1,0.72072,0.127804,0
p1,1,0.725407,0.123371,0
d5,1,0.741833,0.108522,0
s4,1,0.75036,0.101229,0
n4,1,0.848352,0.036566,0
u1,1,0.858102,0.031966,0
a4,1,0.872178,0.025886,0
p5,1,0.894996,0.01742,0
d4,1,0.898222,0.01636,0
a6,1,0.909866,0.012816,0
a2,1,0.98025,0.000613,0
a1,1,0.986838,0.000272,0
n1,1,0.989161,0.000185,0
b4,1,0.992014,0.0001,0
