Feature,DoF,P Value,Chi Square,Is Significant
p9,1,3.5e-05,17.099881,1
s5,1,0.007075,7.253749,1
s7,1,0.009175,6.788524,1
s8,1,0.012564,6.229465,0
s6,1,0.022789,5.18452,0
s2,1,0.027708,4.84617,0
p2,1,0.040734,4.187057,0
u3,1,0.071861,3.24,0
p6,1,0.093715,2.809366,0
p7,1,0.100247,2.701604,0
n6,1,0.119393,2.425263,0
v4,1,0.159334,1.98054,0
p4,1,0.195001,1.679426,0
p3,1,0.225403,1.469638,0
d2,1,0.241821,1.369949,0
n5,1,0.243848,1.358212,0
a3,1,0.264817,1.243399,0
v1,1,0.270981,1.211773,0
n4,1,0.283189,1.151722,0
p12,1,0.283647,1.149531,0
n3,1,0.286462,1.136176,0
r1,1,0.292382,1.108619,0
d5,1,0.340089,0.910096,0
a6,1,0.359422,0.83991,0
s3,1,0.444653,0.584245,0
n2,1,0.446398,0.579781,0
u2,1,0.455003,0.558158,0
b2,1,0.465665,0.532245,0
b3,1,0.465665,0.532245,0
d4,1,0.497028,0.461278,0
r4,1,0.497028,0.461278,0
a4,1,0.512735,0.428481,0
s1,1,0.533027,0.388618,0
a1,1,0.572138,0.319118,0
b4,1,0.629839,0.232279,0
a5,1,0.673939,0.177029,0
s4,1,0.682899,0.166881,0
r2,1,0.685254,0.164272,0
p1,1,0.691094,0.157903,0
v3,1,0.701383,0.147037,0
d1,1,0.731794,0.117471,0
d3,1,0.793319,0.068646,0
b5,1,0.810879,0.057261,0
a2,1,0.829141,0.046571,0
a7,1,0.836925,0.042365,0
r3,1,0.850965,0.035302,0
u1,1,0.857079,0.032434,0
a8,1,0.85775,0.032127,0
p8,1,0.894663,0.017531,0
v2,1,0.898718,0.0162,0
p5,1,0.910613,0.012603,0
n1,1,0.940785,0.005518,0
