Feature,DoF,P Value,Chi Square,Is Significant
a8,1,0.003429,8.56408,1
a1,1,0.009004,6.822119,1
b2,1,0.045699,3.992643,0
b3,1,0.045699,3.992643,0
a2,1,0.079137,3.082535,0
v3,1,0.109436,2.56235,0
d2,1,0.111566,2.531902,0
s8,1,0.116789,2.459859,0
u1,1,0.147627,2.096601,0
s7,1,0.179963,1.79793,0
d3,1,0.268919,1.222254,0
p5,1,0.273133,1.200946,0
a4,1,0.305403,1.05045,0
s3,1,0.325823,0.965429,0
b5,1,0.343109,0.898782,0
d1,1,0.392848,0.730109,0
v2,1,0.510455,0.433135,0
p4,1,0.544554,0.367164,0
s2,1,0.572761,0.318085,0
p8,1,0.591187,0.288495,0
d5,1,0.682456,0.167374,0
p7,1,0.712799,0.135497,0
n4,1,0.723452,0.125209,0
r1,1,0.732142,0.117154,0
d4,1,0.736804,0.112956,0
a6,1,0.751912,0.099931,0
p3,1,0.794993,0.067513,0
p12,1,0.816349,0.053937,0
b4,1,0.821416,0.050951,0
s5,1,0.886802,0.020264,0
a7,1,0.902087,0.015135,0
p6,1,0.974981,0.000984,0
p2,1,0.995966,2.6e-05,0
