Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,209.815326,1
n6,1,0.0,50.295907,1
p2,1,0.0,47.059282,1
r3,1,0.0,40.376463,1
v4,1,0.0,40.023722,1
r4,1,0.0,36.955044,1
s6,1,1.2e-05,19.176241,1
n4,1,1.4e-05,18.810925,1
n5,1,2.8e-05,17.567174,1
p7,1,5e-05,16.432151,1
s8,1,8.2e-05,15.519726,1
p4,1,0.001089,10.668987,1
d5,1,0.001485,10.097169,1
s1,1,0.002183,9.388597,1
s5,1,0.003017,8.797304,1
r2,1,0.003338,8.612981,1
s7,1,0.003937,8.312762,1
u3,1,0.004631,8.018182,1
p8,1,0.005432,7.729683,1
r1,1,0.009037,6.815434,1
v2,1,0.009292,6.765821,1
v1,1,0.012276,6.270548,0
d4,1,0.013517,6.100194,0
p3,1,0.016714,5.726125,0
s2,1,0.017277,5.667971,0
p6,1,0.018437,5.554147,0
u2,1,0.043005,4.095187,0
n2,1,0.054237,3.705387,0
d1,1,0.056867,3.626485,0
n3,1,0.066228,3.37413,0
v3,1,0.069121,3.303761,0
a1,1,0.111213,2.536894,0
a5,1,0.119108,2.429005,0
b4,1,0.194814,1.680833,0
p5,1,0.195217,1.677804,0
a7,1,0.197691,1.659348,0
n1,1,0.228785,1.448401,0
a3,1,0.27521,1.190595,0
a8,1,0.362403,0.82955,0
d3,1,0.368232,0.809621,0
s3,1,0.455575,0.556745,0
a6,1,0.499261,0.456507,0
s4,1,0.573181,0.317389,0
b5,1,0.631465,0.23008,0
a2,1,0.662133,0.190943,0
d2,1,0.752791,0.099201,0
a4,1,0.812504,0.056262,0
u1,1,0.865514,0.028683,0
b3,1,0.883051,0.021639,0
b2,1,0.883051,0.021639,0
p1,1,0.947701,0.004303,0
