Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,107.802873,1
p2,1,0.0,44.299167,1
p7,1,0.0,42.528447,1
p8,1,0.0,38.462584,1
r3,1,0.0,36.926727,1
r4,1,0.0,34.022813,1
s8,1,0.0,31.96665,1
v4,1,0.0,25.935142,1
n6,1,1e-06,25.132135,1
p4,1,2e-06,22.935448,1
n5,1,2e-06,22.695425,1
p6,1,3e-06,21.662582,1
n4,1,5e-06,20.960443,1
p3,1,3.1e-05,17.339768,1
v1,1,9.6e-05,15.206013,1
r1,1,9.7e-05,15.201048,1
v2,1,0.000378,12.636144,1
s2,1,0.000538,11.97813,1
a5,1,0.000679,11.546272,1
s5,1,0.000782,11.282856,1
s7,1,0.000846,11.13689,1
s6,1,0.000851,11.125902,1
a3,1,0.00232,9.277706,1
p5,1,0.004245,8.176018,1
p12,1,0.007243,7.211727,1
u2,1,0.009071,6.808747,1
d4,1,0.011371,6.406432,0
r2,1,0.012095,6.296896,0
s3,1,0.013925,6.047682,0
u3,1,0.014273,6.004108,0
d1,1,0.014777,5.942883,0
s1,1,0.015963,5.806911,0
v3,1,0.024236,5.077688,0
n3,1,0.043433,4.07845,0
n2,1,0.045153,4.012918,0
a6,1,0.070555,3.270053,0
d5,1,0.108668,2.573491,0
a4,1,0.14716,2.101445,0
b5,1,0.173038,1.856422,0
d3,1,0.2753,1.190146,0
n1,1,0.316438,1.003613,0
a8,1,0.323819,0.973461,0
u1,1,0.358901,0.841735,0
d2,1,0.450238,0.570052,0
a1,1,0.462865,0.538958,0
s4,1,0.463644,0.537082,0
a2,1,0.505649,0.443059,0
a7,1,0.517437,0.418998,0
b4,1,0.596432,0.28041,0
u4,1,0.657865,0.196127,0
b3,1,0.712806,0.13549,0
b2,1,0.712806,0.13549,0
p1,1,0.758781,0.094299,0
