Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,33.140397,1
s8,1,0.006081,7.526195,1
p2,1,0.008437,6.938223,1
s5,1,0.01518,5.89542,0
s2,1,0.017962,5.599809,0
n6,1,0.021229,5.307871,0
p6,1,0.028098,4.822069,0
s6,1,0.028975,4.769098,0
v4,1,0.030299,4.69222,0
s7,1,0.031873,4.60532,0
r4,1,0.043747,4.066295,0
p7,1,0.061194,3.504728,0
r2,1,0.062407,3.472222,0
r1,1,0.067078,3.353106,0
r3,1,0.125857,2.34288,0
n2,1,0.145916,2.114434,0
p8,1,0.159345,1.980431,0
v2,1,0.16144,1.960682,0
v1,1,0.165744,1.92102,0
d1,1,0.170746,1.87638,0
d4,1,0.180806,1.790985,0
p4,1,0.215619,1.533295,0
d5,1,0.229476,1.444107,0
d3,1,0.229734,1.442505,0
a7,1,0.272485,1.204195,0
s3,1,0.300229,1.073178,0
n3,1,0.310915,1.026786,0
n5,1,0.320932,0.985146,0
a3,1,0.333244,0.936252,0
n4,1,0.383087,0.760772,0
p12,1,0.394358,0.725462,0
a5,1,0.414579,0.665632,0
v3,1,0.414597,0.665579,0
d2,1,0.437491,0.602854,0
n1,1,0.443635,0.586861,0
a1,1,0.451795,0.566145,0
u3,1,0.498673,0.45776,0
b1,1,0.530603,0.393236,0
s4,1,0.531295,0.391914,0
s1,1,0.557719,0.343669,0
p3,1,0.590334,0.289823,0
u1,1,0.601473,0.27278,0
a4,1,0.623974,0.240322,0
a6,1,0.652044,0.203333,0
a8,1,0.734997,0.114573,0
p5,1,0.777308,0.079992,0
b4,1,0.791524,0.069872,0
b2,1,0.796333,0.066614,0
b3,1,0.796333,0.066614,0
u2,1,0.81609,0.054092,0
a2,1,0.843706,0.03887,0
p1,1,0.912121,0.01218,0
b5,1,0.916478,0.010998,0
