Feature,DoF,P Value,Chi Square,Is Significant
a1,1,0.001944,9.601572,1
b2,1,0.010793,6.499152,0
b3,1,0.010793,6.499152,0
a2,1,0.029989,4.709922,0
v3,1,0.034728,4.45851,0
d2,1,0.035459,4.422958,0
a8,1,0.036372,4.379583,0
u1,1,0.074712,3.176339,0
a4,1,0.140118,2.176666,0
p5,1,0.154749,2.024807,0
d1,1,0.15792,1.994029,0
s8,1,0.184255,1.762965,0
v2,1,0.223743,1.4802,0
s7,1,0.270973,1.211817,0
s3,1,0.443108,0.58822,0
b5,1,0.481871,0.494626,0
b4,1,0.497426,0.460423,0
p12,1,0.675849,0.174837,0
p4,1,0.692529,0.156361,0
n4,1,0.718101,0.130319,0
s5,1,0.720501,0.128013,0
r1,1,0.728321,0.120659,0
p6,1,0.77543,0.081385,0
s2,1,0.778368,0.079212,0
d5,1,0.790235,0.070759,0
p3,1,0.870645,0.026517,0
p7,1,0.885068,0.020894,0
p2,1,0.888469,0.019668,0
p8,1,0.916035,0.011115,0
a6,1,0.918604,0.010443,0
a7,1,0.921236,0.009777,0
