Feature,DoF,P Value,Chi Square,Is Significant
p9,1,0.0,74.834445,1
n5,1,0.0,33.983929,1
a3,1,0.000101,15.112327,1
a5,1,0.001617,9.940341,1
n6,1,0.001795,9.747737,1
p2,1,0.00238,9.230249,1
p4,1,0.002872,8.887326,1
r4,1,0.004998,7.880031,1
s7,1,0.006211,7.488041,1
p3,1,0.006508,7.404067,1
n4,1,0.010814,6.495594,0
d5,1,0.01224,6.275814,0
s3,1,0.016124,5.789293,0
a7,1,0.016847,5.712207,0
p7,1,0.029156,4.758349,0
p8,1,0.034877,4.451163,0
s8,1,0.036751,4.361898,0
b5,1,0.037434,4.330535,0
r3,1,0.048161,3.90436,0
d1,1,0.05095,3.809904,0
s6,1,0.051309,3.798167,0
a6,1,0.06029,3.529387,0
d4,1,0.064532,3.416898,0
p5,1,0.083334,2.998639,0
r2,1,0.08446,2.976923,0
u2,1,0.088498,2.901482,0
s2,1,0.089585,2.881822,0
u1,1,0.119655,2.421827,0
a2,1,0.126545,2.334386,0
a4,1,0.148041,2.09232,0
p12,1,0.148285,2.089808,0
d2,1,0.201515,1.631358,0
v3,1,0.23008,1.440368,0
r1,1,0.23527,1.408713,0
v1,1,0.256247,1.288922,0
d3,1,0.28733,1.132088,0
s5,1,0.300426,1.072304,0
s4,1,0.330309,0.947684,0
p1,1,0.389205,0.741425,0
v4,1,0.427157,0.63054,0
b2,1,0.451232,0.567556,0
b3,1,0.451232,0.567556,0
s1,1,0.636206,0.223738,0
u4,1,0.636206,0.223738,0
b4,1,0.641321,0.217018,0
v2,1,0.646918,0.209808,0
p6,1,0.824242,0.049325,0
n1,1,0.851283,0.03515,0
n3,1,0.90278,0.014921,0
u3,1,0.907731,0.013433,0
a1,1,0.939341,0.005791,0
n2,1,0.965067,0.001918,0
a8,1,1.0,0.0,0
